Evidence_ID,FIR_ID,Evidence_Type,Description,Location
3164,3709,Weapon,Knife,
3165,3710,Weapon,Explosives,
3166,3711,Weapon,Explosives,
3167,3712,Weapon,Knife,
3168,3713,Weapon,Blunt Object,
3169,3714,Weapon,Other,
3170,3715,Weapon,Firearm,
3171,3716,Weapon,Other,
3172,3718,Weapon,Knife,
3173,3720,Weapon,Explosives,
3174,3721,Weapon,Knife,
3175,3722,Weapon,Firearm,
3176,3723,Weapon,Knife,
3177,3724,Weapon,Poison,
3178,3725,Weapon,Firearm,
3179,3726,Weapon,Firearm,
3180,3727,Weapon,Other,
3181,3728,Weapon,Knife,
3182,3729,Weapon,Explosives,
3183,3730,Weapon,Other,
3184,3732,Weapon,Poison,
3185,3733,Weapon,Blunt Object,
3186,3735,Weapon,Blunt Object,
3187,3736,Weapon,Knife,
3188,3737,Weapon,Poison,
3189,3738,Weapon,Blunt Object,
3190,3739,Weapon,Blunt Object,
3191,3740,Weapon,Other,
3192,3741,Weapon,Firearm,
3193,3743,Weapon,Other,
3194,3744,Weapon,Other,
3195,3745,Weapon,Blunt Object,
3196,3746,Weapon,Firearm,
3197,3747,Weapon,Poison,
3198,3748,Weapon,Other,
3199,3749,Weapon,Blunt Object,
3200,3750,Weapon,Other,
3201,3751,Weapon,Explosives,
3202,3752,Weapon,Knife,
3203,3755,Weapon,Firearm,
3204,3756,Weapon,Blunt Object,
3205,3757,Weapon,Firearm,
3206,3758,Weapon,Explosives,
3207,3759,Weapon,Poison,
3208,3760,Weapon,Blunt Object,
3209,3761,Weapon,Explosives,
3210,3762,Weapon,Knife,
3211,3764,Weapon,Poison,
3212,3765,Weapon,Knife,
3213,3766,Weapon,Blunt Object,
3214,3767,Weapon,Explosives,
3215,3768,Weapon,Firearm,
3216,3769,Weapon,Poison,
3217,3770,Weapon,Blunt Object,
3218,3772,Weapon,Firearm,
3219,3773,Weapon,Explosives,
3220,3774,Weapon,Poison,
3221,3775,Weapon,Other,
3222,3777,Weapon,Other,
3223,3778,Weapon,Blunt Object,
3224,3779,Weapon,Explosives,
3225,3781,Weapon,Other,
3226,3782,Weapon,Knife,
3227,3784,Weapon,Knife,
3228,3785,Weapon,Poison,
3229,3786,Weapon,Blunt Object,
3230,3787,Weapon,Poison,
3231,3788,Weapon,Blunt Object,
3232,3789,Weapon,Other,
3233,3790,Weapon,Other,
3234,3792,Weapon,Poison,
3235,3793,Weapon,Other,
3236,3794,Weapon,Other,
3237,3796,Weapon,Knife,
3238,3797,Weapon,Blunt Object,
3239,3798,Weapon,Firearm,
3240,3799,Weapon,Explosives,
3241,3800,Weapon,Blunt Object,
3242,3801,Weapon,Poison,
3243,3802,Weapon,Firearm,
3244,3803,Weapon,Poison,
3245,3804,Weapon,Firearm,
3246,3805,Weapon,Other,
3247,3806,Weapon,Poison,
3248,3807,Weapon,Blunt Object,
3249,3808,Weapon,Knife,
3250,3809,Weapon,Explosives,
3251,3810,Weapon,Explosives,
3252,3811,Weapon,Explosives,
3253,3812,Weapon,Firearm,
3254,3813,Weapon,Other,
3255,3814,Weapon,Explosives,
3256,3815,Weapon,Blunt Object,
3257,3816,Weapon,Knife,
3258,3818,Weapon,Knife,
3259,3819,Weapon,Blunt Object,
3260,3820,Weapon,Knife,
3261,3821,Weapon,Explosives,
3262,3822,Weapon,Knife,
3263,3823,Weapon,Explosives,
3264,3824,Weapon,Knife,
3265,3825,Weapon,Firearm,
3266,3826,Weapon,Poison,
3267,3828,Weapon,Knife,
3268,3830,Weapon,Explosives,
3269,3831,Weapon,Knife,
3270,3832,Weapon,Firearm,
3271,3833,Weapon,Firearm,
3272,3834,Weapon,Poison,
3273,3835,Weapon,Knife,
3274,3836,Weapon,Firearm,
3275,3837,Weapon,Poison,
3276,3838,Weapon,Firearm,
3277,3839,Weapon,Firearm,
3278,3840,Weapon,Firearm,
3279,3841,Weapon,Other,
3280,3842,Weapon,Other,
3281,3843,Weapon,Blunt Object,
3282,3844,Weapon,Knife,
3283,3845,Weapon,Knife,
3284,3846,Weapon,Knife,
3285,3847,Weapon,Poison,
3286,3848,Weapon,Knife,
3287,3849,Weapon,Blunt Object,
3288,3850,Weapon,Other,
3289,3851,Weapon,Knife,
3290,3852,Weapon,Poison,
3291,3853,Weapon,Firearm,
3292,3855,Weapon,Knife,
3293,3856,Weapon,Poison,
3294,3857,Weapon,Blunt Object,
3295,3858,Weapon,Poison,
3296,3859,Weapon,Explosives,
3297,3860,Weapon,Knife,
3298,3861,Weapon,Firearm,
3299,3862,Weapon,Explosives,
3300,3863,Weapon,Blunt Object,
3301,3865,Weapon,Poison,
3302,3866,Weapon,Other,
3303,3867,Weapon,Firearm,
3304,3870,Weapon,Firearm,
3305,3871,Weapon,Poison,
3306,3873,Weapon,Firearm,
3307,3874,Weapon,Knife,
3308,3875,Weapon,Other,
3309,3876,Weapon,Blunt Object,
3310,3877,Weapon,Blunt Object,
3311,3878,Weapon,Knife,
3312,3879,Weapon,Explosives,
3313,3880,Weapon,Knife,
3314,3881,Weapon,Knife,
3315,3882,Weapon,Firearm,
3316,3883,Weapon,Knife,
3317,3885,Weapon,Poison,
3318,3886,Weapon,Other,
3319,3887,Weapon,Knife,
3320,3888,Weapon,Blunt Object,
3321,3889,Weapon,Firearm,
3322,3890,Weapon,Knife,
3323,3891,Weapon,Blunt Object,
3324,3892,Weapon,Explosives,
3325,3893,Weapon,Explosives,
3326,3894,Weapon,Firearm,
3327,3895,Weapon,Blunt Object,
3328,3896,Weapon,Knife,
3329,3897,Weapon,Knife,
3330,3898,Weapon,Other,
3331,3900,Weapon,Knife,
3332,3901,Weapon,Other,
3333,3902,Weapon,Poison,
3334,3903,Weapon,Knife,
3335,3905,Weapon,Knife,
3336,3906,Weapon,Blunt Object,
3337,3907,Weapon,Knife,
3338,3909,Weapon,Explosives,
3339,3910,Weapon,Explosives,
3340,3911,Weapon,Explosives,
3341,3912,Weapon,Explosives,
3342,3913,Weapon,Firearm,
3343,3914,Weapon,Poison,
3344,3915,Weapon,Firearm,
3345,3917,Weapon,Knife,
3346,3918,Weapon,Explosives,
3347,3919,Weapon,Explosives,
3348,3920,Weapon,Poison,
3349,3921,Weapon,Other,
3350,3922,Weapon,Firearm,
3351,3923,Weapon,Blunt Object,
3352,3924,Weapon,Other,
3353,3925,Weapon,Other,
3354,3926,Weapon,Other,
3355,3927,Weapon,Blunt Object,
3356,3928,Weapon,Firearm,
3357,3930,Weapon,Other,
3358,3931,Weapon,Knife,
3359,3932,Weapon,Explosives,
3360,3933,Weapon,Other,
3361,3934,Weapon,Blunt Object,
3362,3935,Weapon,Poison,
3363,3936,Weapon,Blunt Object,
3364,3937,Weapon,Poison,
3365,3938,Weapon,Firearm,
3366,3939,Weapon,Firearm,
3367,3940,Weapon,Other,
3368,3941,Weapon,Explosives,
3369,3943,Weapon,Other,
3370,3946,Weapon,Other,
3371,3947,Weapon,Knife,
3372,3948,Weapon,Knife,
3373,3949,Weapon,Poison,
3374,3950,Weapon,Other,
3375,3952,Weapon,Firearm,
3376,3953,Weapon,Poison,
3377,3954,Weapon,Knife,
3378,3955,Weapon,Other,
3379,3958,Weapon,Other,
3380,3961,Weapon,Other,
3381,3962,Weapon,Poison,
3382,3963,Weapon,Explosives,
3383,3964,Weapon,Knife,
3384,3965,Weapon,Blunt Object,
3385,3966,Weapon,Firearm,
3386,3967,Weapon,Knife,
3387,3971,Weapon,Blunt Object,
3388,3972,Weapon,Knife,
3389,3973,Weapon,Firearm,
3390,3974,Weapon,Poison,
3391,3975,Weapon,Other,
3392,3977,Weapon,Knife,
3393,3978,Weapon,Explosives,
3394,3979,Weapon,Other,
3395,3980,Weapon,Other,
3396,3981,Weapon,Other,
3397,3982,Weapon,Other,
3398,3983,Weapon,Explosives,
3399,3984,Weapon,Firearm,
3400,3985,Weapon,Blunt Object,
3401,3986,Weapon,Other,
3402,3987,Weapon,Other,
3403,3988,Weapon,Blunt Object,
3404,3989,Weapon,Blunt Object,
3405,3990,Weapon,Firearm,
3406,3991,Weapon,Explosives,
3407,3992,Weapon,Knife,
3408,3993,Weapon,Poison,
3409,3994,Weapon,Knife,
3410,3995,Weapon,Blunt Object,
3411,3996,Weapon,Poison,
3412,3997,Weapon,Firearm,
3413,3998,Weapon,Blunt Object,
3414,3999,Weapon,Explosives,
3415,4000,Weapon,Knife,
3416,4001,Weapon,Other,
3417,4002,Weapon,Knife,
3418,4003,Weapon,Explosives,
3419,4004,Weapon,Blunt Object,
3420,4005,Weapon,Other,
3421,4006,Weapon,Poison,
3422,4007,Weapon,Firearm,
3423,4008,Weapon,Blunt Object,
3424,4009,Weapon,Firearm,
3425,4010,Weapon,Blunt Object,
3426,4012,Weapon,Knife,
3427,4013,Weapon,Blunt Object,
3428,4014,Weapon,Firearm,
3429,4015,Weapon,Other,
3430,4016,Weapon,Explosives,
3431,4017,Weapon,Knife,
3432,4018,Weapon,Poison,
3433,4019,Weapon,Knife,
3434,4020,Weapon,Knife,
3435,4021,Weapon,Poison,
3436,4022,Weapon,Knife,
3437,4023,Weapon,Blunt Object,
3438,4024,Weapon,Blunt Object,
3439,4025,Weapon,Other,
3440,4027,Weapon,Firearm,
3441,4028,Weapon,Knife,
3442,4030,Weapon,Poison,
3443,4031,Weapon,Poison,
3444,4032,Weapon,Blunt Object,
3445,4034,Weapon,Other,
3446,4035,Weapon,Firearm,
3447,4036,Weapon,Blunt Object,
3448,4037,Weapon,Explosives,
3449,4038,Weapon,Poison,
3450,4039,Weapon,Blunt Object,
3451,4040,Weapon,Poison,
3452,4041,Weapon,Knife,
3453,4042,Weapon,Other,
3454,4043,Weapon,Blunt Object,
3455,4044,Weapon,Knife,
3456,4045,Weapon,Firearm,
3457,4046,Weapon,Blunt Object,
3458,4047,Weapon,Other,
3459,4048,Weapon,Other,
3460,4050,Weapon,Firearm,
3461,4051,Weapon,Poison,
3462,4053,Weapon,Explosives,
3463,4054,Weapon,Explosives,
3464,4055,Weapon,Other,
3465,4056,Weapon,Other,
3466,4057,Weapon,Blunt Object,
3467,4058,Weapon,Explosives,
3468,4059,Weapon,Firearm,
3469,4061,Weapon,Blunt Object,
3470,4062,Weapon,Blunt Object,
3471,4063,Weapon,Poison,
3472,4064,Weapon,Blunt Object,
3473,4065,Weapon,Knife,
3474,4066,Weapon,Explosives,
3475,4067,Weapon,Blunt Object,
3476,4068,Weapon,Poison,
3477,4069,Weapon,Blunt Object,
3478,4070,Weapon,Knife,
3479,4071,Weapon,Other,
3480,4072,Weapon,Explosives,
3481,4073,Weapon,Knife,
3482,4074,Weapon,Knife,
3483,4075,Weapon,Blunt Object,
3484,4076,Weapon,Explosives,
3485,4077,Weapon,Firearm,
3486,4079,Weapon,Other,
3487,4080,Weapon,Other,
3488,4081,Weapon,Explosives,
3489,4082,Weapon,Firearm,
3490,4083,Weapon,Explosives,
3491,4085,Weapon,Explosives,
3492,4086,Weapon,Poison,
3493,4087,Weapon,Poison,
3494,4088,Weapon,Poison,
3495,4089,Weapon,Firearm,
3496,4090,Weapon,Knife,
3497,4091,Weapon,Poison,
3498,4092,Weapon,Other,
3499,4093,Weapon,Knife,
3500,4094,Weapon,Explosives,
3501,4095,Weapon,Poison,
3502,4096,Weapon,Other,
3503,4097,Weapon,Firearm,
3504,4099,Weapon,Other,
3505,4100,Weapon,Poison,
3506,4101,Weapon,Explosives,
3507,4102,Weapon,Knife,
3508,4105,Weapon,Firearm,
3509,4106,Weapon,Firearm,
3510,4107,Weapon,Blunt Object,
3511,4108,Weapon,Blunt Object,
3512,4109,Weapon,Blunt Object,
3513,4110,Weapon,Knife,
3514,4111,Weapon,Other,
3515,4112,Weapon,Poison,
3516,4113,Weapon,Knife,
3517,4114,Weapon,Explosives,
3518,4115,Weapon,Blunt Object,
3519,4117,Weapon,Blunt Object,
3520,4118,Weapon,Knife,
3521,4119,Weapon,Explosives,
3522,4120,Weapon,Poison,
3523,4121,Weapon,Firearm,
3524,4123,Weapon,Poison,
3525,4124,Weapon,Poison,
3526,4125,Weapon,Firearm,
3527,4126,Weapon,Poison,
3528,4128,Weapon,Poison,
3529,4129,Weapon,Knife,
3530,4130,Weapon,Other,
3531,4131,Weapon,Firearm,
3532,4132,Weapon,Blunt Object,
3533,4133,Weapon,Poison,
3534,4134,Weapon,Other,
3535,4135,Weapon,Other,
3536,4136,Weapon,Explosives,
3537,4137,Weapon,Blunt Object,
3538,4138,Weapon,Firearm,
3539,4139,Weapon,Blunt Object,
3540,4141,Weapon,Blunt Object,
3541,4142,Weapon,Other,
3542,4143,Weapon,Other,
3543,4144,Weapon,Knife,
3544,4145,Weapon,Blunt Object,
3545,4146,Weapon,Blunt Object,
3546,4148,Weapon,Firearm,
3547,4149,Weapon,Firearm,
3548,4150,Weapon,Knife,
3549,4151,Weapon,Knife,
3550,4152,Weapon,Knife,
3551,4153,Weapon,Firearm,
3552,4154,Weapon,Explosives,
3553,4155,Weapon,Blunt Object,
3554,4157,Weapon,Knife,
3555,4158,Weapon,Knife,
3556,4160,Weapon,Firearm,
3557,4161,Weapon,Blunt Object,
3558,4162,Weapon,Knife,
3559,4163,Weapon,Blunt Object,
3560,4164,Weapon,Knife,
3561,4166,Weapon,Poison,
3562,4167,Weapon,Poison,
3563,4168,Weapon,Blunt Object,
3564,4169,Weapon,Explosives,
3565,4171,Weapon,Firearm,
3566,4172,Weapon,Blunt Object,
3567,4174,Weapon,Firearm,
3568,4175,Weapon,Firearm,
3569,4176,Weapon,Explosives,
3570,4177,Weapon,Knife,
3571,4178,Weapon,Poison,
3572,4179,Weapon,Firearm,
3573,4180,Weapon,Firearm,
3574,4181,Weapon,Poison,
3575,4183,Weapon,Knife,
3576,4184,Weapon,Firearm,
3577,4185,Weapon,Explosives,
3578,4186,Weapon,Other,
3579,4187,Weapon,Other,
3580,4188,Weapon,Firearm,
3581,4189,Weapon,Blunt Object,
3582,4190,Weapon,Blunt Object,
3583,4191,Weapon,Poison,
3584,4192,Weapon,Knife,
3585,4193,Weapon,Knife,
3586,4195,Weapon,Blunt Object,
3587,4196,Weapon,Poison,
3588,4197,Weapon,Explosives,
3589,4198,Weapon,Explosives,
3590,4199,Weapon,Knife,
3591,4200,Weapon,Knife,
3592,4201,Weapon,Poison,
3593,4202,Weapon,Explosives,
3594,4203,Weapon,Knife,
3595,4204,Weapon,Firearm,
3596,4206,Weapon,Firearm,
3597,4208,Weapon,Knife,
3598,4209,Weapon,Other,
3599,4210,Weapon,Poison,
3600,4211,Weapon,Poison,
3601,4212,Weapon,Knife,
3602,4213,Weapon,Knife,
3603,4214,Weapon,Explosives,
3604,4215,Weapon,Knife,
3605,4216,Weapon,Knife,
3606,4217,Weapon,Firearm,
3607,4218,Weapon,Firearm,
3608,4219,Weapon,Poison,
3609,4220,Weapon,Knife,
3610,4221,Weapon,Other,
3611,4222,Weapon,Firearm,
3612,4223,Weapon,Blunt Object,
3613,4224,Weapon,Knife,
3614,4225,Weapon,Poison,
3615,4226,Weapon,Explosives,
3616,4227,Weapon,Poison,
3617,4228,Weapon,Firearm,
3618,4229,Weapon,Explosives,
3619,4230,Weapon,Other,
3620,4231,Weapon,Poison,
3621,4232,Weapon,Knife,
3622,4233,Weapon,Explosives,
3623,4234,Weapon,Blunt Object,
3624,4236,Weapon,Other,
3625,4237,Weapon,Poison,
3626,4238,Weapon,Knife,
3627,4239,Weapon,Poison,
3628,4240,Weapon,Explosives,
3629,4241,Weapon,Poison,
3630,4242,Weapon,Other,
3631,4243,Weapon,Knife,
3632,4244,Weapon,Firearm,
3633,4245,Weapon,Knife,
3634,4247,Weapon,Explosives,
3635,4248,Weapon,Other,
3636,4249,Weapon,Other,
3637,4250,Weapon,Knife,
3638,4251,Weapon,Poison,
3639,4252,Weapon,Explosives,
3640,4253,Weapon,Explosives,
3641,4254,Weapon,Explosives,
3642,4256,Weapon,Explosives,
3643,4257,Weapon,Explosives,
3644,4258,Weapon,Firearm,
3645,4260,Weapon,Poison,
3646,4262,Weapon,Other,
3647,4263,Weapon,Other,
3648,4264,Weapon,Other,
3649,4266,Weapon,Blunt Object,
3650,4267,Weapon,Poison,
3651,4268,Weapon,Poison,
3652,4269,Weapon,Explosives,
3653,4270,Weapon,Firearm,
3654,4271,Weapon,Other,
3655,4272,Weapon,Knife,
3656,4273,Weapon,Other,
3657,4274,Weapon,Other,
3658,4275,Weapon,Poison,
3659,4276,Weapon,Firearm,
3660,4277,Weapon,Knife,
3661,4278,Weapon,Poison,
3662,4279,Weapon,Knife,
3663,4280,Weapon,Knife,
3664,4281,Weapon,Poison,
3665,4282,Weapon,Blunt Object,
3666,4283,Weapon,Other,
3667,4284,Weapon,Firearm,
3668,4285,Weapon,Blunt Object,
3669,4287,Weapon,Firearm,
3670,4288,Weapon,Firearm,
3671,4289,Weapon,Firearm,
3672,4290,Weapon,Blunt Object,
3673,4292,Weapon,Other,
3674,4293,Weapon,Blunt Object,
3675,4294,Weapon,Blunt Object,
3676,4295,Weapon,Other,
3677,4296,Weapon,Blunt Object,
3678,4297,Weapon,Blunt Object,
3679,4298,Weapon,Other,
3680,4299,Weapon,Other,
3681,4300,Weapon,Firearm,
3682,4301,Weapon,Other,
3683,4302,Weapon,Firearm,
3684,4303,Weapon,Knife,
3685,4304,Weapon,Blunt Object,
3686,4305,Weapon,Knife,
3687,4307,Weapon,Blunt Object,
3688,4308,Weapon,Blunt Object,
3689,4310,Weapon,Poison,
3690,4311,Weapon,Firearm,
3691,4312,Weapon,Poison,
3692,4313,Weapon,Blunt Object,
3693,4314,Weapon,Explosives,
3694,4316,Weapon,Knife,
3695,4318,Weapon,Firearm,
3696,4319,Weapon,Other,
3697,4320,Weapon,Explosives,
3698,4321,Weapon,Knife,
3699,4322,Weapon,Blunt Object,
3700,4323,Weapon,Poison,
3701,4324,Weapon,Other,
3702,4325,Weapon,Firearm,
3703,4326,Weapon,Other,
3704,4327,Weapon,Blunt Object,
3705,4328,Weapon,Firearm,
3706,4329,Weapon,Blunt Object,
3707,4330,Weapon,Explosives,
3708,4331,Weapon,Other,
3709,4332,Weapon,Blunt Object,
3710,4333,Weapon,Knife,
3711,4334,Weapon,Poison,
3712,4335,Weapon,Explosives,
3713,4336,Weapon,Blunt Object,
3714,4337,Weapon,Knife,
3715,4339,Weapon,Firearm,
3716,4340,Weapon,Poison,
3717,4341,Weapon,Firearm,
3718,4342,Weapon,Blunt Object,
3719,4343,Weapon,Poison,
3720,4344,Weapon,Firearm,
3721,4345,Weapon,Explosives,
3722,4346,Weapon,Explosives,
3723,4347,Weapon,Blunt Object,
3724,4348,Weapon,Knife,
3725,4349,Weapon,Poison,
3726,4350,Weapon,Knife,
3727,4351,Weapon,Other,
3728,4353,Weapon,Other,
3729,4354,Weapon,Poison,
3730,4355,Weapon,Blunt Object,
3731,4356,Weapon,Explosives,
3732,4357,Weapon,Other,
3733,4358,Weapon,Knife,
3734,4359,Weapon,Other,
3735,4360,Weapon,Knife,
3736,4361,Weapon,Firearm,
3737,4363,Weapon,Blunt Object,
3738,4365,Weapon,Other,
3739,4366,Weapon,Firearm,
3740,4367,Weapon,Knife,
3741,4368,Weapon,Firearm,
3742,4369,Weapon,Other,
3743,4371,Weapon,Firearm,
3744,4373,Weapon,Explosives,
3745,4374,Weapon,Other,
3746,4375,Weapon,Knife,
3747,4376,Weapon,Firearm,
3748,4377,Weapon,Explosives,
3749,4378,Weapon,Explosives,
3750,4379,Weapon,Blunt Object,
3751,4380,Weapon,Firearm,
3752,4381,Weapon,Knife,
3753,4382,Weapon,Explosives,
3754,4383,Weapon,Firearm,
3755,4384,Weapon,Explosives,
3756,4385,Weapon,Poison,
3757,4386,Weapon,Other,
3758,4387,Weapon,Knife,
3759,4388,Weapon,Knife,
3760,4389,Weapon,Knife,
3761,4390,Weapon,Blunt Object,
3762,4391,Weapon,Blunt Object,
3763,4393,Weapon,Knife,
3764,4394,Weapon,Poison,
3765,4395,Weapon,Other,
3766,4397,Weapon,Firearm,
3767,4398,Weapon,Other,
3768,4399,Weapon,Explosives,
3769,4400,Weapon,Firearm,
3770,4401,Weapon,Firearm,
3771,4402,Weapon,Blunt Object,
3772,4403,Weapon,Explosives,
3773,4404,Weapon,Blunt Object,
3774,4405,Weapon,Knife,
3775,4406,Weapon,Poison,
3776,4407,Weapon,Other,
3777,4408,Weapon,Blunt Object,
3778,4409,Weapon,Poison,
3779,4413,Weapon,Knife,
3780,4414,Weapon,Firearm,
3781,4415,Weapon,Firearm,
3782,4416,Weapon,Blunt Object,
3783,4417,Weapon,Explosives,
3784,4418,Weapon,Knife,
3785,4419,Weapon,Poison,
3786,4420,Weapon,Explosives,
3787,4421,Weapon,Knife,
3788,4422,Weapon,Poison,
3789,4423,Weapon,Poison,
3790,4424,Weapon,Firearm,
3791,4425,Weapon,Blunt Object,
3792,4426,Weapon,Explosives,
3793,4427,Weapon,Explosives,
3794,4428,Weapon,Knife,
3795,4429,Weapon,Explosives,
3796,4430,Weapon,Knife,
3797,4431,Weapon,Explosives,
3798,4432,Weapon,Blunt Object,
3799,4433,Weapon,Blunt Object,
3800,4435,Weapon,Explosives,
3801,4436,Weapon,Knife,
3802,4437,Weapon,Poison,
3803,4438,Weapon,Explosives,
3804,4439,Weapon,Firearm,
3805,4440,Weapon,Blunt Object,
3806,4443,Weapon,Explosives,
3807,4444,Weapon,Knife,
3808,4445,Weapon,Explosives,
3809,4446,Weapon,Blunt Object,
3810,4448,Weapon,Blunt Object,
3811,4449,Weapon,Blunt Object,
3812,4450,Weapon,Blunt Object,
3813,4451,Weapon,Firearm,
3814,4452,Weapon,Knife,
3815,4453,Weapon,Knife,
3816,4456,Weapon,Firearm,
3817,4457,Weapon,Firearm,
3818,4458,Weapon,Other,
3819,4459,Weapon,Poison,
3820,4461,Weapon,Knife,
3821,4462,Weapon,Explosives,
3822,4463,Weapon,Poison,
3823,4464,Weapon,Explosives,
3824,4466,Weapon,Blunt Object,
3825,4467,Weapon,Blunt Object,
3826,4468,Weapon,Firearm,
3827,4469,Weapon,Other,
3828,4470,Weapon,Explosives,
3829,4471,Weapon,Knife,
3830,4472,Weapon,Blunt Object,
3831,4473,Weapon,Explosives,
3832,4474,Weapon,Explosives,
3833,4475,Weapon,Blunt Object,
3834,4476,Weapon,Explosives,
3835,4477,Weapon,Explosives,
3836,4478,Weapon,Blunt Object,
3837,4479,Weapon,Firearm,
3838,4482,Weapon,Blunt Object,
3839,4483,Weapon,Blunt Object,
3840,4484,Weapon,Explosives,
3841,4485,Weapon,Other,
3842,4486,Weapon,Firearm,
3843,4487,Weapon,Firearm,
3844,4488,Weapon,Other,
3845,4492,Weapon,Poison,
3846,4493,Weapon,Explosives,
3847,4494,Weapon,Poison,
3848,4496,Weapon,Poison,
3849,4497,Weapon,Other,
3850,4498,Weapon,Explosives,
3851,4501,Weapon,Knife,
3852,4502,Weapon,Blunt Object,
3853,4503,Weapon,Other,
3854,4504,Weapon,Explosives,
3855,4505,Weapon,Firearm,
3856,4506,Weapon,Blunt Object,
3857,4507,Weapon,Explosives,
3858,4508,Weapon,Blunt Object,
3859,4509,Weapon,Knife,
3860,4510,Weapon,Other,
3861,4513,Weapon,Poison,
3862,4514,Weapon,Other,
3863,4515,Weapon,Explosives,
3864,4516,Weapon,Other,
3865,4517,Weapon,Blunt Object,
3866,4518,Weapon,Poison,
3867,4519,Weapon,Blunt Object,
3868,4520,Weapon,Explosives,
3869,4521,Weapon,Other,
3870,4522,Weapon,Other,
3871,4523,Weapon,Poison,
3872,4524,Weapon,Firearm,
3873,4526,Weapon,Firearm,
3874,4527,Weapon,Explosives,
3875,4528,Weapon,Knife,
3876,4530,Weapon,Blunt Object,
3877,4531,Weapon,Poison,
3878,4532,Weapon,Other,
3879,4534,Weapon,Other,
3880,4535,Weapon,Poison,
3881,4536,Weapon,Poison,
3882,4537,Weapon,Explosives,
3883,4539,Weapon,Explosives,
3884,4540,Weapon,Other,
3885,4541,Weapon,Firearm,
3886,4542,Weapon,Knife,
3887,4543,Weapon,Explosives,
3888,4544,Weapon,Poison,
3889,4545,Weapon,Explosives,
3890,4546,Weapon,Explosives,
3891,4547,Weapon,Blunt Object,
3892,4548,Weapon,Poison,
3893,4549,Weapon,Knife,
3894,4550,Weapon,Knife,
3895,4552,Weapon,Explosives,
3896,4553,Weapon,Poison,
3897,4554,Weapon,Other,
3898,4555,Weapon,Explosives,
3899,4556,Weapon,Other,
3900,4557,Weapon,Other,
3901,4558,Weapon,Other,
3902,4559,Weapon,Explosives,
3903,4560,Weapon,Blunt Object,
3904,4561,Weapon,Explosives,
3905,4562,Weapon,Knife,
3906,4563,Weapon,Explosives,
3907,4565,Weapon,Firearm,
3908,4566,Weapon,Blunt Object,
3909,4567,Weapon,Explosives,
3910,4568,Weapon,Poison,
3911,4570,Weapon,Poison,
3912,4572,Weapon,Poison,
3913,4573,Weapon,Blunt Object,
3914,4574,Weapon,Explosives,
3915,4575,Weapon,Explosives,
3916,4576,Weapon,Other,
3917,4577,Weapon,Explosives,
3918,4578,Weapon,Knife,
3919,4579,Weapon,Knife,
3920,4580,Weapon,Knife,
3921,4581,Weapon,Explosives,
3922,4582,Weapon,Knife,
3923,4583,Weapon,Blunt Object,
3924,4584,Weapon,Poison,
3925,4586,Weapon,Firearm,
3926,4587,Weapon,Poison,
3927,4588,Weapon,Other,
3928,4589,Weapon,Poison,
3929,4590,Weapon,Firearm,
3930,4591,Weapon,Knife,
3931,4592,Weapon,Firearm,
3932,4593,Weapon,Poison,
3933,4594,Weapon,Other,
3934,4595,Weapon,Firearm,
3935,4598,Weapon,Other,
3936,4599,Weapon,Other,
3937,4600,Weapon,Other,
3938,4601,Weapon,Poison,
3939,4602,Weapon,Other,
3940,4603,Weapon,Explosives,
3941,4605,Weapon,Other,
3942,4606,Weapon,Other,
3943,4607,Weapon,Explosives,
3944,4608,Weapon,Explosives,
3945,4609,Weapon,Poison,
3946,4610,Weapon,Poison,
3947,4611,Weapon,Other,
3948,4612,Weapon,Other,
3949,4613,Weapon,Firearm,
3950,4614,Weapon,Firearm,
3951,4615,Weapon,Knife,
3952,4616,Weapon,Firearm,
3953,4617,Weapon,Knife,
3954,4618,Weapon,Other,
3955,4619,Weapon,Firearm,
3956,4620,Weapon,Firearm,
3957,4622,Weapon,Other,
3958,4623,Weapon,Blunt Object,
3959,4624,Weapon,Poison,
3960,4625,Weapon,Poison,
3961,4626,Weapon,Poison,
3962,4628,Weapon,Knife,
3963,4629,Weapon,Blunt Object,
3964,4630,Weapon,Knife,
3965,4631,Weapon,Other,
3966,4632,Weapon,Knife,
3967,4633,Weapon,Firearm,
3968,4634,Weapon,Explosives,
3969,4635,Weapon,Firearm,
3970,4636,Weapon,Firearm,
3971,4637,Weapon,Explosives,
3972,4638,Weapon,Poison,
3973,4639,Weapon,Knife,
3974,4640,Weapon,Poison,
3975,4642,Weapon,Other,
3976,4643,Weapon,Explosives,
3977,4644,Weapon,Poison,
3978,4645,Weapon,Other,
3979,4646,Weapon,Other,
3980,4647,Weapon,Poison,
3981,4649,Weapon,Firearm,
3982,4650,Weapon,Firearm,
3983,4651,Weapon,Knife,
3984,4652,Weapon,Other,
3985,4653,Weapon,Firearm,
3986,4654,Weapon,Poison,
3987,4655,Weapon,Poison,
3988,4656,Weapon,Firearm,
3989,4657,Weapon,Poison,
3990,4658,Weapon,Other,
3991,4659,Weapon,Firearm,
3992,4661,Weapon,Poison,
3993,4662,Weapon,Firearm,
3994,4663,Weapon,Blunt Object,
3995,4664,Weapon,Explosives,
3996,4665,Weapon,Firearm,
3997,4667,Weapon,Knife,
3998,4668,Weapon,Blunt Object,
3999,4669,Weapon,Other,
4000,4670,Weapon,Other,
4001,4671,Weapon,Other,
4002,4672,Weapon,Blunt Object,
