Complaint_ID,Date,Description,Victim_ID,Crime_ID
5123,08-01-2020 10:00,VANDALISM,5123,127
5124,08-01-2020 11:00,KIDNAPPING,5124,203
5125,08-01-2020 12:00,KIDNAPPING,5125,116
5126,08-01-2020 13:00,FIREARM OFFENSE,5126,405
5127,08-01-2020 14:00,BURGLARY,5127,443
5128,08-01-2020 15:00,ROBBERY,5128,525
5129,08-01-2020 16:00,ARSON,5129,439
5130,08-01-2020 17:00,SHOPLIFTING,5130,236
5131,08-01-2020 18:00,SEXUAL ASSAULT,5131,320
5132,08-01-2020 19:00,VANDALISM,5132,581
5133,08-01-2020 20:00,SHOPLIFTING,5133,102
5134,08-01-2020 21:00,ROBBERY,5134,534
5135,08-01-2020 22:00,ASSAULT,5135,596
5136,08-01-2020 23:00,BURGLARY,5136,387
5137,08-02-2020 00:00,ASSAULT,5137,579
5138,08-02-2020 01:00,IDENTITY THEFT,5138,585
5139,08-02-2020 02:00,PUBLIC INTOXICATION,5139,104
5140,08-02-2020 03:00,VEHICLE - STOLEN,5140,316
5141,08-02-2020 04:00,IDENTITY THEFT,5141,124
5142,08-02-2020 05:00,FRAUD,5142,239
5143,08-02-2020 06:00,HOMICIDE,5143,540
5144,08-02-2020 07:00,SEXUAL ASSAULT,5144,213
5145,08-02-2020 08:00,PUBLIC INTOXICATION,5145,211
5146,08-02-2020 09:00,SHOPLIFTING,5146,350
5147,08-02-2020 10:00,TRAFFIC VIOLATION,5147,300
5148,08-02-2020 11:00,VANDALISM,5148,147
5149,08-02-2020 12:00,TRAFFIC VIOLATION,5149,263
5150,08-02-2020 13:00,KIDNAPPING,5150,422
5151,08-02-2020 14:00,ROBBERY,5151,554
5152,08-02-2020 15:00,COUNTERFEITING,5152,346
5153,08-02-2020 16:00,VEHICLE - STOLEN,5153,441
5154,08-02-2020 17:00,PUBLIC INTOXICATION,5154,303
5155,08-02-2020 18:00,FIREARM OFFENSE,5155,430
5156,08-02-2020 19:00,PUBLIC INTOXICATION,5156,514
5157,08-02-2020 20:00,VANDALISM,5157,521
5158,08-02-2020 21:00,IDENTITY THEFT,5158,334
5159,08-02-2020 22:00,CYBERCRIME,5159,293
5160,08-02-2020 23:00,CYBERCRIME,5160,588
5161,08-03-2020 00:00,KIDNAPPING,5161,172
5162,08-03-2020 01:00,ASSAULT,5162,272
5163,08-03-2020 02:00,DRUG OFFENSE,5163,438
5164,08-03-2020 03:00,SEXUAL ASSAULT,5164,543
5165,08-03-2020 04:00,SHOPLIFTING,5165,106
5166,08-03-2020 05:00,SEXUAL ASSAULT,5166,212
5167,08-03-2020 06:00,SEXUAL ASSAULT,5167,503
5168,08-03-2020 07:00,EXTORTION,5168,540
5169,08-03-2020 08:00,SHOPLIFTING,5169,396
5170,08-03-2020 09:00,EXTORTION,5170,174
5171,08-03-2020 10:00,DRUG OFFENSE,5171,457
5172,08-03-2020 11:00,ROBBERY,5172,471
5173,08-03-2020 12:00,COUNTERFEITING,5173,595
5174,08-03-2020 13:00,VANDALISM,5174,439
5175,08-03-2020 14:00,FIREARM OFFENSE,5175,375
5176,08-03-2020 15:00,CYBERCRIME,5176,327
5177,08-03-2020 16:00,EXTORTION,5177,326
5178,08-03-2020 17:00,ARSON,5178,275
5179,08-03-2020 18:00,FIREARM OFFENSE,5179,275
5180,08-03-2020 19:00,DRUG OFFENSE,5180,255
5181,08-03-2020 20:00,ASSAULT,5181,379
5182,08-03-2020 21:00,VEHICLE - STOLEN,5182,488
5183,08-03-2020 22:00,PUBLIC INTOXICATION,5183,130
5184,08-03-2020 23:00,FRAUD,5184,441
5185,08-04-2020 00:00,ARSON,5185,454
5186,08-04-2020 01:00,VANDALISM,5186,260
5187,08-04-2020 02:00,VEHICLE - STOLEN,5187,572
5188,08-04-2020 03:00,BURGLARY,5188,156
5189,08-04-2020 04:00,TRAFFIC VIOLATION,5189,477
5190,08-04-2020 05:00,CYBERCRIME,5190,359
5191,08-04-2020 06:00,KIDNAPPING,5191,125
5192,08-04-2020 07:00,HOMICIDE,5192,476
5193,08-04-2020 08:00,TRAFFIC VIOLATION,5193,334
5194,08-04-2020 09:00,CYBERCRIME,5194,107
5195,08-04-2020 10:00,VANDALISM,5195,486
5196,08-04-2020 11:00,IDENTITY THEFT,5196,229
5197,08-04-2020 12:00,ARSON,5197,535
5198,08-04-2020 13:00,VEHICLE - STOLEN,5198,425
5199,08-04-2020 14:00,COUNTERFEITING,5199,541
5200,08-04-2020 15:00,CYBERCRIME,5200,529
5201,08-04-2020 16:00,ASSAULT,5201,496
5202,08-04-2020 17:00,HOMICIDE,5202,157
5203,08-04-2020 18:00,BURGLARY,5203,136
5204,08-04-2020 19:00,DRUG OFFENSE,5204,518
5205,08-04-2020 20:00,DRUG OFFENSE,5205,305
5206,08-04-2020 21:00,EXTORTION,5206,111
5207,08-04-2020 22:00,CYBERCRIME,5207,355
5208,08-04-2020 23:00,ARSON,5208,144
5209,08-05-2020 00:00,HOMICIDE,5209,128
5210,08-05-2020 01:00,ROBBERY,5210,359
5211,08-05-2020 02:00,TRAFFIC VIOLATION,5211,434
5212,08-05-2020 03:00,ILLEGAL POSSESSION,5212,429
5213,08-05-2020 04:00,COUNTERFEITING,5213,114
5214,08-05-2020 05:00,FIREARM OFFENSE,5214,270
5215,08-05-2020 06:00,ILLEGAL POSSESSION,5215,552
5216,08-05-2020 07:00,DRUG OFFENSE,5216,349
5217,08-05-2020 08:00,VANDALISM,5217,483
5218,08-05-2020 09:00,SHOPLIFTING,5218,402
5219,08-05-2020 10:00,FIREARM OFFENSE,5219,560
5220,08-05-2020 11:00,SHOPLIFTING,5220,215
5221,08-05-2020 12:00,FRAUD,5221,377
5222,08-05-2020 13:00,FRAUD,5222,525
5223,08-05-2020 14:00,ARSON,5223,215
5224,08-05-2020 15:00,ROBBERY,5224,437
5225,08-05-2020 16:00,ROBBERY,5225,171
5226,08-05-2020 17:00,HOMICIDE,5226,376
5227,08-05-2020 18:00,FIREARM OFFENSE,5227,271
5228,08-05-2020 19:00,KIDNAPPING,5228,302
5229,08-05-2020 20:00,HOMICIDE,5229,322
5230,08-05-2020 21:00,CYBERCRIME,5230,300
5231,08-05-2020 22:00,BURGLARY,5231,412
5232,08-05-2020 23:00,SHOPLIFTING,5232,181
5233,08-06-2020 00:00,ROBBERY,5233,403
5234,08-06-2020 01:00,ROBBERY,5234,519
5235,08-06-2020 02:00,KIDNAPPING,5235,541
5236,08-06-2020 03:00,HOMICIDE,5236,273
5237,08-06-2020 04:00,FIREARM OFFENSE,5237,231
5238,08-06-2020 05:00,KIDNAPPING,5238,347
5239,08-06-2020 06:00,SHOPLIFTING,5239,386
5240,08-06-2020 07:00,FIREARM OFFENSE,5240,189
5241,08-06-2020 08:00,SEXUAL ASSAULT,5241,217
5242,08-06-2020 09:00,ARSON,5242,146
5243,08-06-2020 10:00,TRAFFIC VIOLATION,5243,403
5244,08-06-2020 11:00,TRAFFIC VIOLATION,5244,180
5245,08-06-2020 12:00,IDENTITY THEFT,5245,425
5246,08-06-2020 13:00,VANDALISM,5246,553
5247,08-06-2020 14:00,TRAFFIC VIOLATION,5247,393
5248,08-06-2020 15:00,FIREARM OFFENSE,5248,482
5249,08-06-2020 16:00,ASSAULT,5249,249
5250,08-06-2020 17:00,CYBERCRIME,5250,306
5251,08-06-2020 18:00,VANDALISM,5251,349
5252,08-06-2020 19:00,HOMICIDE,5252,388
5253,08-06-2020 20:00,KIDNAPPING,5253,565
5254,08-06-2020 21:00,FIREARM OFFENSE,5254,334
5255,08-06-2020 22:00,VANDALISM,5255,262
5256,08-06-2020 23:00,IDENTITY THEFT,5256,504
5257,08-07-2020 00:00,VEHICLE - STOLEN,5257,101
5258,08-07-2020 01:00,VANDALISM,5258,299
5259,08-07-2020 02:00,ARSON,5259,114
5260,08-07-2020 03:00,BURGLARY,5260,262
5261,08-07-2020 04:00,EXTORTION,5261,317
5262,08-07-2020 05:00,COUNTERFEITING,5262,468
5263,08-07-2020 06:00,PUBLIC INTOXICATION,5263,353
5264,08-07-2020 07:00,ROBBERY,5264,484
5265,08-07-2020 08:00,ASSAULT,5265,153
5266,08-07-2020 09:00,EXTORTION,5266,398
5267,08-07-2020 10:00,ARSON,5267,198
5268,08-07-2020 11:00,CYBERCRIME,5268,475
5269,08-07-2020 12:00,FIREARM OFFENSE,5269,348
5270,08-07-2020 13:00,ILLEGAL POSSESSION,5270,376
5271,08-07-2020 14:00,SEXUAL ASSAULT,5271,205
5272,08-07-2020 15:00,ASSAULT,5272,324
5273,08-07-2020 16:00,ROBBERY,5273,526
5274,08-07-2020 17:00,ARSON,5274,517
5275,08-07-2020 18:00,SHOPLIFTING,5275,463
5276,08-07-2020 19:00,CYBERCRIME,5276,131
5277,08-07-2020 20:00,CYBERCRIME,5277,234
5278,08-07-2020 21:00,SHOPLIFTING,5278,354
5279,08-07-2020 22:00,HOMICIDE,5279,322
5280,08-07-2020 23:00,CYBERCRIME,5280,301
5281,08-08-2020 00:00,IDENTITY THEFT,5281,268
5282,08-08-2020 01:00,VEHICLE - STOLEN,5282,500
5283,08-08-2020 02:00,ARSON,5283,597
5284,08-08-2020 03:00,ROBBERY,5284,217
5285,08-08-2020 04:00,HOMICIDE,5285,373
5286,08-08-2020 05:00,DRUG OFFENSE,5286,504
5287,08-08-2020 06:00,COUNTERFEITING,5287,127
5288,08-08-2020 07:00,BURGLARY,5288,159
5289,08-08-2020 08:00,COUNTERFEITING,5289,194
5290,08-08-2020 09:00,COUNTERFEITING,5290,217
5291,08-08-2020 10:00,PUBLIC INTOXICATION,5291,425
5292,08-08-2020 11:00,EXTORTION,5292,519
5293,08-08-2020 12:00,ARSON,5293,381
5294,08-08-2020 13:00,ROBBERY,5294,305
5295,08-08-2020 14:00,VEHICLE - STOLEN,5295,456
5296,08-08-2020 15:00,SEXUAL ASSAULT,5296,412
5297,08-08-2020 16:00,ROBBERY,5297,352
5298,08-08-2020 17:00,ILLEGAL POSSESSION,5298,273
5299,08-08-2020 18:00,VEHICLE - STOLEN,5299,337
5300,08-08-2020 19:00,ILLEGAL POSSESSION,5300,296
5301,08-08-2020 20:00,VANDALISM,5301,182
5302,08-08-2020 21:00,BURGLARY,5302,132
5303,08-08-2020 22:00,TRAFFIC VIOLATION,5303,181
5304,08-08-2020 23:00,IDENTITY THEFT,5304,443
5305,08-09-2020 00:00,VANDALISM,5305,394
5306,08-09-2020 01:00,PUBLIC INTOXICATION,5306,244
5307,08-09-2020 02:00,DOMESTIC VIOLENCE,5307,253
5308,08-09-2020 03:00,CYBERCRIME,5308,357
5309,08-09-2020 04:00,ROBBERY,5309,436
5310,08-09-2020 05:00,SEXUAL ASSAULT,5310,233
5311,08-09-2020 06:00,BURGLARY,5311,333
5312,08-09-2020 07:00,ROBBERY,5312,522
5313,08-09-2020 08:00,SEXUAL ASSAULT,5313,338
5314,08-09-2020 09:00,FRAUD,5314,113
5315,08-09-2020 10:00,EXTORTION,5315,136
5316,08-09-2020 11:00,KIDNAPPING,5316,351
5317,08-09-2020 12:00,ASSAULT,5317,179
5318,08-09-2020 13:00,IDENTITY THEFT,5318,224
5319,08-09-2020 14:00,CYBERCRIME,5319,369
5320,08-09-2020 15:00,HOMICIDE,5320,565
5321,08-09-2020 16:00,VEHICLE - STOLEN,5321,267
5322,08-09-2020 17:00,ROBBERY,5322,225
5323,08-09-2020 18:00,EXTORTION,5323,420
5324,08-09-2020 19:00,IDENTITY THEFT,5324,434
5325,08-09-2020 20:00,PUBLIC INTOXICATION,5325,146
5326,08-09-2020 21:00,ILLEGAL POSSESSION,5326,322
5327,08-09-2020 22:00,CYBERCRIME,5327,122
5328,08-09-2020 23:00,FRAUD,5328,344
5329,08-10-2020 00:00,BURGLARY,5329,293
5330,08-10-2020 01:00,COUNTERFEITING,5330,162
5331,08-10-2020 02:00,SHOPLIFTING,5331,472
5332,08-10-2020 03:00,DRUG OFFENSE,5332,179
5333,08-10-2020 04:00,ROBBERY,5333,581
5334,08-10-2020 05:00,DOMESTIC VIOLENCE,5334,471
5335,08-10-2020 06:00,SHOPLIFTING,5335,332
5336,08-10-2020 07:00,VEHICLE - STOLEN,5336,375
5337,08-10-2020 08:00,FIREARM OFFENSE,5337,382
5338,08-10-2020 09:00,KIDNAPPING,5338,544
5339,08-10-2020 10:00,KIDNAPPING,5339,188
5340,08-10-2020 11:00,VANDALISM,5340,500
5341,08-10-2020 12:00,ASSAULT,5341,107
5342,08-10-2020 13:00,EXTORTION,5342,241
5343,08-10-2020 14:00,HOMICIDE,5343,124
5344,08-10-2020 15:00,SEXUAL ASSAULT,5344,326
5345,08-10-2020 16:00,COUNTERFEITING,5345,447
5346,08-10-2020 17:00,BURGLARY,5346,352
5347,08-10-2020 18:00,HOMICIDE,5347,463
5348,08-10-2020 19:00,FRAUD,5348,389
5349,08-10-2020 20:00,SEXUAL ASSAULT,5349,289
5350,08-10-2020 21:00,ARSON,5350,279
5351,08-10-2020 22:00,ILLEGAL POSSESSION,5351,326
5352,08-10-2020 23:00,IDENTITY THEFT,5352,381
5353,08-11-2020 00:00,HOMICIDE,5353,118
5354,08-11-2020 01:00,DRUG OFFENSE,5354,104
5355,08-11-2020 02:00,KIDNAPPING,5355,422
5356,08-11-2020 03:00,PUBLIC INTOXICATION,5356,372
5357,08-11-2020 04:00,ROBBERY,5357,106
5358,08-11-2020 05:00,ARSON,5358,426
5359,08-11-2020 06:00,DOMESTIC VIOLENCE,5359,338
5360,08-11-2020 07:00,ROBBERY,5360,377
5361,08-11-2020 08:00,EXTORTION,5361,225
5362,08-11-2020 09:00,COUNTERFEITING,5362,372
5363,08-11-2020 10:00,ASSAULT,5363,523
5364,08-11-2020 11:00,COUNTERFEITING,5364,587
5365,08-11-2020 12:00,DOMESTIC VIOLENCE,5365,269
5366,08-11-2020 13:00,FIREARM OFFENSE,5366,443
5367,08-11-2020 14:00,FIREARM OFFENSE,5367,518
5368,08-11-2020 15:00,FIREARM OFFENSE,5368,497
5369,08-11-2020 16:00,ASSAULT,5369,172
5370,08-11-2020 17:00,BURGLARY,5370,374
5371,08-11-2020 18:00,ROBBERY,5371,542
5372,08-11-2020 19:00,ILLEGAL POSSESSION,5372,309
5373,08-11-2020 20:00,ARSON,5373,189
5374,08-11-2020 21:00,ARSON,5374,296
5375,08-11-2020 22:00,FRAUD,5375,400
5376,08-11-2020 23:00,ARSON,5376,553
5377,08-12-2020 00:00,ILLEGAL POSSESSION,5377,561
5378,08-12-2020 01:00,VANDALISM,5378,587
5379,08-12-2020 02:00,COUNTERFEITING,5379,515
5380,08-12-2020 03:00,DRUG OFFENSE,5380,349
5381,08-12-2020 04:00,FIREARM OFFENSE,5381,279
5382,08-12-2020 05:00,CYBERCRIME,5382,443
5383,08-12-2020 06:00,ILLEGAL POSSESSION,5383,396
5384,08-12-2020 07:00,ROBBERY,5384,445
5385,08-12-2020 08:00,CYBERCRIME,5385,469
5386,08-12-2020 09:00,ILLEGAL POSSESSION,5386,436
5387,08-12-2020 10:00,FIREARM OFFENSE,5387,460
5388,08-12-2020 11:00,ASSAULT,5388,186
5389,08-12-2020 12:00,EXTORTION,5389,580
5390,08-12-2020 13:00,TRAFFIC VIOLATION,5390,536
5391,08-12-2020 14:00,BURGLARY,5391,298
5392,08-12-2020 15:00,ILLEGAL POSSESSION,5392,440
5393,08-12-2020 16:00,KIDNAPPING,5393,479
5394,08-12-2020 17:00,ASSAULT,5394,253
5395,08-12-2020 18:00,IDENTITY THEFT,5395,257
5396,08-12-2020 19:00,ILLEGAL POSSESSION,5396,355
5397,08-12-2020 20:00,KIDNAPPING,5397,583
5398,08-12-2020 21:00,ASSAULT,5398,278
5399,08-12-2020 22:00,VEHICLE - STOLEN,5399,339
5400,08-12-2020 23:00,CYBERCRIME,5400,490
5401,08-13-2020 00:00,SHOPLIFTING,5401,212
5402,08-13-2020 01:00,SEXUAL ASSAULT,5402,219
5403,08-13-2020 02:00,SHOPLIFTING,5403,198
5404,08-13-2020 03:00,KIDNAPPING,5404,343
5405,08-13-2020 04:00,SHOPLIFTING,5405,371
5406,08-13-2020 05:00,VEHICLE - STOLEN,5406,206
5407,08-13-2020 06:00,EXTORTION,5407,332
5408,08-13-2020 07:00,VEHICLE - STOLEN,5408,372
5409,08-13-2020 08:00,ARSON,5409,101
5410,08-13-2020 09:00,DOMESTIC VIOLENCE,5410,420
5411,08-13-2020 10:00,KIDNAPPING,5411,161
5412,08-13-2020 11:00,CYBERCRIME,5412,222
5413,08-13-2020 12:00,FIREARM OFFENSE,5413,514
5414,08-13-2020 13:00,TRAFFIC VIOLATION,5414,264
5415,08-13-2020 14:00,TRAFFIC VIOLATION,5415,155
5416,08-13-2020 15:00,TRAFFIC VIOLATION,5416,207
5417,08-13-2020 16:00,DRUG OFFENSE,5417,560
5418,08-13-2020 17:00,IDENTITY THEFT,5418,509
5419,08-13-2020 18:00,DOMESTIC VIOLENCE,5419,252
5420,08-13-2020 19:00,ASSAULT,5420,513
5421,08-13-2020 20:00,ARSON,5421,516
5422,08-13-2020 21:00,ARSON,5422,193
5423,08-13-2020 22:00,IDENTITY THEFT,5423,464
5424,08-13-2020 23:00,ROBBERY,5424,582
5425,08-14-2020 00:00,EXTORTION,5425,141
5426,08-14-2020 01:00,ROBBERY,5426,130
5427,08-14-2020 02:00,SHOPLIFTING,5427,133
5428,08-14-2020 03:00,ILLEGAL POSSESSION,5428,156
5429,08-14-2020 04:00,ASSAULT,5429,243
5430,08-14-2020 05:00,FRAUD,5430,242
5431,08-14-2020 06:00,SHOPLIFTING,5431,420
5432,08-14-2020 07:00,ARSON,5432,299
5433,08-14-2020 08:00,VEHICLE - STOLEN,5433,121
5434,08-14-2020 09:00,FRAUD,5434,472
5435,08-14-2020 10:00,CYBERCRIME,5435,264
5436,08-14-2020 11:00,HOMICIDE,5436,124
5437,08-14-2020 12:00,BURGLARY,5437,495
5438,08-14-2020 13:00,PUBLIC INTOXICATION,5438,587
5439,08-14-2020 14:00,ROBBERY,5439,288
5440,08-14-2020 15:00,ASSAULT,5440,185
5441,08-14-2020 16:00,EXTORTION,5441,200
5442,08-14-2020 17:00,ILLEGAL POSSESSION,5442,261
5443,08-14-2020 18:00,PUBLIC INTOXICATION,5443,218
5444,08-14-2020 19:00,COUNTERFEITING,5444,592
5445,08-14-2020 20:00,SHOPLIFTING,5445,400
5446,08-14-2020 21:00,FRAUD,5446,131
5447,08-14-2020 22:00,COUNTERFEITING,5447,262
5448,08-14-2020 23:00,TRAFFIC VIOLATION,5448,246
5449,08-15-2020 00:00,ROBBERY,5449,479
5450,08-15-2020 01:00,ROBBERY,5450,289
5451,08-15-2020 02:00,FIREARM OFFENSE,5451,464
5452,08-15-2020 03:00,VANDALISM,5452,125
5453,08-15-2020 04:00,KIDNAPPING,5453,350
5454,08-15-2020 05:00,TRAFFIC VIOLATION,5454,248
5455,08-15-2020 06:00,HOMICIDE,5455,335
5456,08-15-2020 07:00,FRAUD,5456,524
5457,08-15-2020 08:00,COUNTERFEITING,5457,108
5458,08-15-2020 09:00,HOMICIDE,5458,527
5459,08-15-2020 10:00,TRAFFIC VIOLATION,5459,392
5460,08-15-2020 11:00,FIREARM OFFENSE,5460,295
5461,08-15-2020 12:00,PUBLIC INTOXICATION,5461,472
5462,08-15-2020 13:00,ROBBERY,5462,371
5463,08-15-2020 14:00,VANDALISM,5463,400
5464,08-15-2020 15:00,TRAFFIC VIOLATION,5464,130
5465,08-15-2020 16:00,VANDALISM,5465,528
5466,08-15-2020 17:00,HOMICIDE,5466,120
5467,08-15-2020 18:00,BURGLARY,5467,519
5468,08-15-2020 19:00,PUBLIC INTOXICATION,5468,316
5469,08-15-2020 20:00,DOMESTIC VIOLENCE,5469,453
5470,08-15-2020 21:00,ASSAULT,5470,229
5471,08-15-2020 22:00,ARSON,5471,433
5472,08-15-2020 23:00,HOMICIDE,5472,131
5473,08-16-2020 00:00,CYBERCRIME,5473,499
5474,08-16-2020 01:00,ARSON,5474,348
5475,08-16-2020 02:00,SHOPLIFTING,5475,253
5476,08-16-2020 03:00,COUNTERFEITING,5476,297
5477,08-16-2020 04:00,IDENTITY THEFT,5477,516
5478,08-16-2020 05:00,BURGLARY,5478,460
5479,08-16-2020 06:00,CYBERCRIME,5479,460
5480,08-16-2020 07:00,DOMESTIC VIOLENCE,5480,159
5481,08-16-2020 08:00,ARSON,5481,597
5482,08-16-2020 09:00,IDENTITY THEFT,5482,456
5483,08-16-2020 10:00,ROBBERY,5483,430
5484,08-16-2020 11:00,ROBBERY,5484,412
5485,08-16-2020 12:00,BURGLARY,5485,307
5486,08-16-2020 13:00,EXTORTION,5486,189
5487,08-16-2020 14:00,TRAFFIC VIOLATION,5487,404
5488,08-16-2020 15:00,SEXUAL ASSAULT,5488,326
5489,08-16-2020 16:00,ARSON,5489,413
5490,08-16-2020 17:00,ILLEGAL POSSESSION,5490,184
5491,08-16-2020 18:00,VANDALISM,5491,235
5492,08-16-2020 19:00,KIDNAPPING,5492,526
5493,08-16-2020 20:00,ROBBERY,5493,298
5494,08-16-2020 21:00,IDENTITY THEFT,5494,543
5495,08-16-2020 22:00,FRAUD,5495,570
5496,08-16-2020 23:00,EXTORTION,5496,269
5497,08-17-2020 00:00,KIDNAPPING,5497,359
5498,08-17-2020 01:00,CYBERCRIME,5498,124
5499,08-17-2020 02:00,ILLEGAL POSSESSION,5499,490
5500,08-17-2020 03:00,CYBERCRIME,5500,337
5501,08-17-2020 04:00,PUBLIC INTOXICATION,5501,436
5502,08-17-2020 05:00,SHOPLIFTING,5502,249
5503,08-17-2020 06:00,HOMICIDE,5503,500
5504,08-17-2020 07:00,VEHICLE - STOLEN,5504,194
5505,08-17-2020 08:00,VANDALISM,5505,315
5506,08-17-2020 09:00,DOMESTIC VIOLENCE,5506,135
5507,08-17-2020 10:00,FIREARM OFFENSE,5507,427
5508,08-17-2020 11:00,ASSAULT,5508,226
5509,08-17-2020 12:00,ILLEGAL POSSESSION,5509,432
5510,08-17-2020 13:00,KIDNAPPING,5510,153
5511,08-17-2020 14:00,SEXUAL ASSAULT,5511,580
5512,08-17-2020 15:00,FIREARM OFFENSE,5512,455
5513,08-17-2020 16:00,PUBLIC INTOXICATION,5513,476
5514,08-17-2020 17:00,DOMESTIC VIOLENCE,5514,578
5515,08-17-2020 18:00,BURGLARY,5515,193
5516,08-17-2020 19:00,PUBLIC INTOXICATION,5516,352
5517,08-17-2020 20:00,FIREARM OFFENSE,5517,486
5518,08-17-2020 21:00,FIREARM OFFENSE,5518,404
5519,08-17-2020 22:00,DOMESTIC VIOLENCE,5519,268
5520,08-17-2020 23:00,COUNTERFEITING,5520,394
5521,08-18-2020 00:00,BURGLARY,5521,370
5522,08-18-2020 01:00,PUBLIC INTOXICATION,5522,501
5523,08-18-2020 02:00,SHOPLIFTING,5523,166
5524,08-18-2020 03:00,VANDALISM,5524,136
5525,08-18-2020 04:00,ILLEGAL POSSESSION,5525,559
5526,08-18-2020 05:00,DRUG OFFENSE,5526,185
5527,08-18-2020 06:00,BURGLARY,5527,161
5528,08-18-2020 07:00,ILLEGAL POSSESSION,5528,286
5529,08-18-2020 08:00,PUBLIC INTOXICATION,5529,526
5530,08-18-2020 09:00,CYBERCRIME,5530,269
5531,08-18-2020 10:00,TRAFFIC VIOLATION,5531,271
5532,08-18-2020 11:00,SHOPLIFTING,5532,497
5533,08-18-2020 12:00,COUNTERFEITING,5533,590
5534,08-18-2020 13:00,DRUG OFFENSE,5534,190
5535,08-18-2020 14:00,EXTORTION,5535,529
5536,08-18-2020 15:00,FIREARM OFFENSE,5536,243
5537,08-18-2020 16:00,ILLEGAL POSSESSION,5537,517
5538,08-18-2020 17:00,KIDNAPPING,5538,276
5539,08-18-2020 18:00,CYBERCRIME,5539,166
5540,08-18-2020 19:00,ASSAULT,5540,511
5541,08-18-2020 20:00,VEHICLE - STOLEN,5541,484
5542,08-18-2020 21:00,SHOPLIFTING,5542,422
5543,08-18-2020 22:00,KIDNAPPING,5543,344
5544,08-18-2020 23:00,KIDNAPPING,5544,532
5545,08-19-2020 00:00,TRAFFIC VIOLATION,5545,258
5546,08-19-2020 01:00,COUNTERFEITING,5546,380
5547,08-19-2020 02:00,ILLEGAL POSSESSION,5547,598
5548,08-19-2020 03:00,DOMESTIC VIOLENCE,5548,109
5549,08-19-2020 04:00,BURGLARY,5549,151
5550,08-19-2020 05:00,PUBLIC INTOXICATION,5550,175
5551,08-19-2020 06:00,BURGLARY,5551,561
5552,08-19-2020 07:00,HOMICIDE,5552,182
5553,08-19-2020 08:00,DOMESTIC VIOLENCE,5553,468
5554,08-19-2020 09:00,FRAUD,5554,188
5555,08-19-2020 10:00,COUNTERFEITING,5555,284
5556,08-19-2020 11:00,FIREARM OFFENSE,5556,142
5557,08-19-2020 12:00,DRUG OFFENSE,5557,487
5558,08-19-2020 13:00,HOMICIDE,5558,253
5559,08-19-2020 14:00,HOMICIDE,5559,539
5560,08-19-2020 15:00,SHOPLIFTING,5560,370
5561,08-19-2020 16:00,SEXUAL ASSAULT,5561,521
5562,08-19-2020 17:00,COUNTERFEITING,5562,403
5563,08-19-2020 18:00,PUBLIC INTOXICATION,5563,525
5564,08-19-2020 19:00,KIDNAPPING,5564,150
5565,08-19-2020 20:00,DRUG OFFENSE,5565,262
5566,08-19-2020 21:00,FIREARM OFFENSE,5566,170
5567,08-19-2020 22:00,TRAFFIC VIOLATION,5567,325
5568,08-19-2020 23:00,PUBLIC INTOXICATION,5568,248
5569,08-20-2020 00:00,TRAFFIC VIOLATION,5569,104
5570,08-20-2020 01:00,IDENTITY THEFT,5570,193
5571,08-20-2020 02:00,VEHICLE - STOLEN,5571,368
5572,08-20-2020 03:00,HOMICIDE,5572,361
5573,08-20-2020 04:00,ASSAULT,5573,264
5574,08-20-2020 05:00,ILLEGAL POSSESSION,5574,557
5575,08-20-2020 06:00,KIDNAPPING,5575,420
5576,08-20-2020 07:00,KIDNAPPING,5576,522
5577,08-20-2020 08:00,ROBBERY,5577,159
5578,08-20-2020 09:00,TRAFFIC VIOLATION,5578,202
5579,08-20-2020 10:00,DOMESTIC VIOLENCE,5579,436
5580,08-20-2020 11:00,DOMESTIC VIOLENCE,5580,548
5581,08-20-2020 12:00,PUBLIC INTOXICATION,5581,321
5582,08-20-2020 13:00,VANDALISM,5582,351
5583,08-20-2020 14:00,VANDALISM,5583,426
5584,08-20-2020 15:00,BURGLARY,5584,449
5585,08-20-2020 16:00,ARSON,5585,193
5586,08-20-2020 17:00,FIREARM OFFENSE,5586,284
5587,08-20-2020 18:00,DRUG OFFENSE,5587,555
5588,08-20-2020 19:00,ASSAULT,5588,172
5589,08-20-2020 20:00,TRAFFIC VIOLATION,5589,233
5590,08-20-2020 21:00,SEXUAL ASSAULT,5590,440
5591,08-20-2020 22:00,TRAFFIC VIOLATION,5591,549
5592,08-20-2020 23:00,SHOPLIFTING,5592,223
5593,08-21-2020 00:00,ARSON,5593,401
5594,08-21-2020 01:00,BURGLARY,5594,421
5595,08-21-2020 02:00,ROBBERY,5595,484
5596,08-21-2020 03:00,HOMICIDE,5596,507
5597,08-21-2020 04:00,CYBERCRIME,5597,393
5598,08-21-2020 05:00,BURGLARY,5598,148
5599,08-21-2020 06:00,DRUG OFFENSE,5599,345
5600,08-21-2020 07:00,COUNTERFEITING,5600,273
5601,08-21-2020 08:00,CYBERCRIME,5601,116
5602,08-21-2020 09:00,ILLEGAL POSSESSION,5602,118
5603,08-21-2020 10:00,ASSAULT,5603,416
5604,08-21-2020 11:00,BURGLARY,5604,591
5605,08-21-2020 12:00,ASSAULT,5605,158
5606,08-21-2020 13:00,KIDNAPPING,5606,294
5607,08-21-2020 14:00,SHOPLIFTING,5607,106
