FIR_Suspects_ID,FIR_ID,Suspect_ID,Reason_For_Suspicion,Date_Linked
6469,39062,21936,Prior criminal record,2023-10-08
6470,15173,10333,Witness testimony,2020-05-21
6471,15173,17317,Seen near crime scene,2020-12-14
6472,5178,67,CCTV footage,2020-04-25
6473,20592,29435,Witness testimony,2019-10-27
6474,3326,26736,Witness testimony,2022-10-03
6475,29536,6092,Prior criminal record,2022-04-28
6476,1919,22596,Suspicious behaviour reported,2022-06-07
6477,7607,8237,Witness testimony,2019-12-05
6478,7607,3373,Suspicious behaviour reported,2019-08-21
6479,24831,12579,Seen near crime scene,2020-10-19
6480,24831,13130,CCTV footage,2023-06-23
6481,35591,3837,Phone call records,2019-10-31
6482,9826,8895,Suspicious behaviour reported,2022-03-06
6483,27081,32004,Witness testimony,2023-04-09
6484,14107,4650,CCTV footage,2023-11-01
6485,28373,22277,CCTV footage,2022-07-14
6486,33349,31581,Seen near crime scene,2021-03-04
6487,24505,26071,Phone call records,2023-03-08
6488,29850,18260,CCTV footage,2021-07-23
6489,4141,25116,CCTV footage,2020-12-22
6490,14739,13459,Prior criminal record,2022-05-14
6491,28916,7236,CCTV footage,2021-06-03
6492,36697,1401,Prior criminal record,2019-09-17
6493,10521,20264,Suspicious behaviour reported,2023-11-08
6494,38559,29505,CCTV footage,2019-08-20
6495,30273,2962,Phone call records,2020-01-13
6496,36504,368,Phone call records,2023-04-27
6497,36504,1228,Witness testimony,2021-01-27
6498,4598,30822,Phone call records,2022-08-01
6499,33742,28396,Witness testimony,2023-02-04
6500,13761,3463,Suspicious behaviour reported,2022-04-11
6501,24636,30315,Prior criminal record,2023-12-10
6502,22466,199,Phone call records,2019-09-01
6503,13474,21039,Seen near crime scene,2020-12-29
6504,35970,25636,Witness testimony,2023-12-09
6505,20265,22167,Suspicious behaviour reported,2022-09-10
6506,2061,13441,Suspicious behaviour reported,2021-12-28
6507,2061,3794,Suspicious behaviour reported,2019-11-23
6508,22254,20928,Phone call records,2019-03-20
6509,24924,16971,Witness testimony,2022-08-18
6510,30849,8727,CCTV footage,2021-01-16
6511,27447,21832,Suspicious behaviour reported,2020-10-03
6512,8006,8533,Suspicious behaviour reported,2020-11-10
6513,4312,26026,Suspicious behaviour reported,2019-03-09
6514,5864,11061,Seen near crime scene,2023-10-13
6515,33381,23537,Phone call records,2023-04-08
6516,29165,15763,Phone call records,2023-03-09
6517,25408,297,Prior criminal record,2020-06-05
6518,22292,22147,Phone call records,2023-12-21
6519,23810,30822,Suspicious behaviour reported,2022-10-10
6520,32782,22808,CCTV footage,2019-01-23
6521,32782,20313,Seen near crime scene,2019-09-16
6522,27730,31355,Suspicious behaviour reported,2023-01-14
6523,19681,28038,CCTV footage,2023-06-14
6524,9874,23005,Phone call records,2019-06-05
6525,28048,25165,Witness testimony,2020-07-11
6526,35040,14058,Seen near crime scene,2023-05-05
6527,23388,8664,Seen near crime scene,2021-01-23
6528,26445,14218,CCTV footage,2020-10-29
6529,23258,8285,CCTV footage,2021-11-08
6530,27329,1424,Witness testimony,2022-01-05
6531,28233,2312,Prior criminal record,2022-04-07
6532,35203,6153,Prior criminal record,2022-08-26
6533,35203,9742,Seen near crime scene,2020-11-18
6534,2259,31075,CCTV footage,2020-01-13
6535,1287,131,Witness testimony,2021-07-23
6536,13566,31462,Seen near crime scene,2023-03-18
6537,11355,6076,Witness testimony,2022-11-05
6538,11355,24500,Suspicious behaviour reported,2019-09-04
6539,9473,11750,Prior criminal record,2023-09-16
6540,12697,3245,CCTV footage,2023-02-22
6541,12697,1434,Seen near crime scene,2020-01-14
6542,12455,25597,Seen near crime scene,2021-03-01
6543,13547,23527,Prior criminal record,2019-04-17
6544,15348,24676,Phone call records,2019-04-20
6545,15348,5397,Prior criminal record,2022-10-16
6546,5054,20018,CCTV footage,2019-04-17
6547,39189,9483,Phone call records,2020-11-14
6548,39189,1808,Seen near crime scene,2023-03-24
6549,35954,13703,Seen near crime scene,2021-12-16
6550,33554,5842,CCTV footage,2021-06-24
6551,19590,20742,Suspicious behaviour reported,2023-09-28
6552,19590,19825,Prior criminal record,2022-05-24
6553,8740,2060,Suspicious behaviour reported,2022-10-05
6554,16411,8082,Prior criminal record,2023-03-30
6555,9712,30377,Suspicious behaviour reported,2023-07-26
6556,2891,336,Seen near crime scene,2021-12-12
6557,2891,14607,Suspicious behaviour reported,2022-12-26
6558,24057,19816,Suspicious behaviour reported,2021-08-24
6559,5920,17933,Witness testimony,2021-03-29
6560,36545,12065,Suspicious behaviour reported,2023-09-10
6561,5963,3242,Witness testimony,2020-09-25
6562,27259,11585,Suspicious behaviour reported,2020-11-28
6563,27562,24901,Seen near crime scene,2021-02-19
6564,39755,18261,Seen near crime scene,2023-05-20
6565,39755,27672,Seen near crime scene,2019-09-16
6566,39628,28837,Seen near crime scene,2019-05-30
6567,27772,30792,Phone call records,2019-09-23
6568,38701,5574,Seen near crime scene,2022-02-04
6569,9470,20362,Suspicious behaviour reported,2021-05-17
6570,9470,2482,Prior criminal record,2023-02-24
6571,2355,6633,Phone call records,2021-03-22
6572,22280,22348,Phone call records,2023-06-03
6573,9044,19139,Seen near crime scene,2019-10-06
6574,8267,11323,CCTV footage,2023-06-07
6575,34210,4290,Prior criminal record,2023-03-23
6576,34210,18776,Suspicious behaviour reported,2022-12-17
6577,22753,14353,Prior criminal record,2020-04-23
6578,33275,6775,Phone call records,2022-06-13
6579,20021,19486,Suspicious behaviour reported,2021-01-23
6580,20021,1672,Seen near crime scene,2019-11-14
6581,37429,19143,Prior criminal record,2020-06-10
6582,37429,21375,CCTV footage,2022-08-30
6583,38463,22290,Phone call records,2019-05-22
6584,21758,18615,Seen near crime scene,2019-03-15
6585,16527,16561,Seen near crime scene,2023-09-22
6586,3492,574,Seen near crime scene,2020-11-03
6587,13028,12800,CCTV footage,2021-11-13
6588,25764,25722,Suspicious behaviour reported,2023-08-23
6589,29178,11323,CCTV footage,2021-11-09
6590,21253,16077,Suspicious behaviour reported,2021-03-25
6591,21253,14256,Prior criminal record,2019-03-11
6592,2403,21035,Witness testimony,2022-10-05
6593,27487,4092,Phone call records,2023-10-22
6594,27487,20939,Phone call records,2023-07-19
6595,14632,29094,Seen near crime scene,2022-06-03
6596,34566,26720,Witness testimony,2020-03-23
6597,361,17510,Seen near crime scene,2023-01-25
6598,22615,4356,Witness testimony,2019-11-17
6599,22615,19501,CCTV footage,2021-02-22
6600,737,13968,Prior criminal record,2022-06-26
6601,20310,31637,Prior criminal record,2023-07-31
6602,20310,8422,Suspicious behaviour reported,2020-03-28
6603,17412,1093,Witness testimony,2021-07-14
6604,28928,3609,Seen near crime scene,2019-11-10
6605,2765,23616,Seen near crime scene,2021-08-10
6606,21716,21604,Prior criminal record,2022-02-15
6607,26635,11472,Witness testimony,2022-09-30
6608,2255,27188,CCTV footage,2022-11-01
6609,8851,5926,Witness testimony,2019-04-08
6610,25169,624,Phone call records,2023-07-31
6611,13536,30575,Seen near crime scene,2019-07-23
6612,30816,10980,Seen near crime scene,2019-05-19
6613,1500,4043,Witness testimony,2022-03-02
6614,31038,31501,Prior criminal record,2020-09-07
6615,4158,25901,CCTV footage,2020-01-11
6616,31366,29031,Phone call records,2022-01-19
6617,28388,15473,Prior criminal record,2020-06-17
6618,23919,7163,Phone call records,2021-11-01
6619,7943,18653,Witness testimony,2022-07-15
6620,2027,17061,Witness testimony,2022-04-02
6621,10033,26903,Witness testimony,2019-10-29
6622,19586,10659,Phone call records,2019-03-18
6623,21371,7194,CCTV footage,2021-09-21
6624,16071,4300,Prior criminal record,2023-08-22
6625,6965,3636,Phone call records,2021-05-27
6626,6965,27952,Phone call records,2023-07-24
6627,9773,23194,Witness testimony,2021-11-30
6628,9773,811,Seen near crime scene,2021-01-22
6629,32593,1475,Suspicious behaviour reported,2022-04-24
6630,84,18920,Seen near crime scene,2019-05-07
6631,12437,17031,Prior criminal record,2020-06-08
6632,12437,11506,CCTV footage,2020-07-07
6633,13793,4025,Witness testimony,2020-06-06
6634,448,21921,Prior criminal record,2020-05-31
6635,5526,13185,Witness testimony,2022-02-11
6636,5526,30399,Witness testimony,2019-02-27
6637,33642,17933,Witness testimony,2023-06-05
6638,27203,25465,Suspicious behaviour reported,2022-04-03
6639,28491,12551,Witness testimony,2023-10-19
6640,37205,2657,CCTV footage,2020-04-08
6641,37205,12322,Suspicious behaviour reported,2023-12-06
6642,5321,8460,Suspicious behaviour reported,2022-06-08
6643,19640,23262,Witness testimony,2022-11-28
6644,34386,28544,CCTV footage,2022-05-17
6645,12900,27865,Prior criminal record,2023-09-15
6646,11389,25322,Seen near crime scene,2023-08-07
6647,34697,24111,CCTV footage,2019-07-03
6648,10240,2135,Witness testimony,2020-10-06
6649,8816,27208,Seen near crime scene,2020-03-17
6650,33022,1808,Prior criminal record,2023-11-09
6651,3659,13141,CCTV footage,2021-12-16
6652,33985,16496,CCTV footage,2019-07-05
6653,14412,29409,Phone call records,2023-08-09
6654,14206,30406,Witness testimony,2021-03-24
6655,14206,25208,CCTV footage,2021-05-26
6656,14157,17752,Suspicious behaviour reported,2022-02-24
6657,17720,3424,Prior criminal record,2020-04-16
6658,32227,2084,Seen near crime scene,2023-02-04
6659,21443,31039,Prior criminal record,2022-04-22
6660,14390,31632,Phone call records,2019-01-08
6661,14390,31964,CCTV footage,2020-11-09
6662,30654,6307,CCTV footage,2021-06-02
6663,28103,27830,CCTV footage,2023-01-22
6664,19680,30725,CCTV footage,2020-11-10
6665,19680,11157,Witness testimony,2022-07-23
6666,12127,29833,Suspicious behaviour reported,2020-04-23
6667,11594,29137,CCTV footage,2023-09-19
6668,11594,16693,Suspicious behaviour reported,2019-12-18
6669,17978,14723,Seen near crime scene,2019-06-09
6670,36129,19691,CCTV footage,2022-06-24
6671,3394,22959,CCTV footage,2021-03-10
6672,36524,7931,Prior criminal record,2019-10-17
6673,20860,13605,Suspicious behaviour reported,2023-12-28
6674,24170,14539,Seen near crime scene,2019-08-06
6675,16056,30501,Witness testimony,2019-11-08
6676,16056,10050,Suspicious behaviour reported,2020-10-08
6677,12716,14099,Suspicious behaviour reported,2019-06-23
6678,13835,24404,Seen near crime scene,2023-12-11
6679,2078,12750,Seen near crime scene,2020-05-24
6680,2078,3116,Seen near crime scene,2022-03-13
6681,5451,22259,Suspicious behaviour reported,2022-04-18
6682,30208,28949,CCTV footage,2021-05-06
6683,28586,949,Witness testimony,2021-12-26
6684,39786,3671,Witness testimony,2020-06-13
6685,19037,15886,CCTV footage,2023-09-14
6686,19037,20596,Prior criminal record,2020-07-26
6687,3498,22512,Seen near crime scene,2023-10-28
6688,3498,11276,CCTV footage,2023-05-20
6689,19252,1630,Suspicious behaviour reported,2021-05-02
6690,29942,8188,Phone call records,2023-10-02
6691,24861,25041,CCTV footage,2021-11-16
6692,5930,12150,Phone call records,2020-09-08
6693,28319,25143,CCTV footage,2021-02-21
6694,28319,28422,Suspicious behaviour reported,2023-02-16
6695,2079,15928,Phone call records,2020-01-18
6696,39604,27965,CCTV footage,2020-10-05
6697,5794,7808,Phone call records,2023-06-10
6698,5794,30344,Witness testimony,2022-05-19
6699,38112,12710,Witness testimony,2020-11-17
6700,13240,15907,Witness testimony,2022-03-20
6701,13240,12493,Witness testimony,2022-02-22
6702,16021,1053,Prior criminal record,2020-05-14
6703,23185,13564,CCTV footage,2021-12-04
6704,4490,27560,Seen near crime scene,2022-08-13
6705,14538,5675,Prior criminal record,2020-05-15
6706,14398,16545,Suspicious behaviour reported,2022-04-10
6707,11037,16231,CCTV footage,2022-08-04
6708,11037,17914,CCTV footage,2023-09-04
6709,15740,18853,Phone call records,2021-11-19
6710,22250,4590,CCTV footage,2020-11-07
6711,27302,249,Witness testimony,2021-11-22
6712,35241,26818,Witness testimony,2020-07-29
6713,35241,30673,CCTV footage,2022-12-28
6714,13303,11789,Witness testimony,2019-11-03
6715,24469,9594,Phone call records,2022-03-18
6716,36282,17569,Seen near crime scene,2021-10-16
6717,10422,9977,Witness testimony,2022-10-03
6718,9587,5401,Seen near crime scene,2023-08-09
6719,39824,23874,CCTV footage,2019-05-21
6720,5787,3117,Seen near crime scene,2020-08-29
6721,7991,19536,Seen near crime scene,2019-06-12
6722,20906,13681,Prior criminal record,2023-10-16
6723,15747,21534,Suspicious behaviour reported,2019-11-17
6724,25372,16105,Witness testimony,2020-06-14
6725,5806,21477,Suspicious behaviour reported,2021-12-20
6726,26057,11671,Phone call records,2021-03-06
6727,2318,25578,CCTV footage,2020-07-10
6728,32604,25364,Prior criminal record,2022-12-18
6729,33129,29318,CCTV footage,2022-07-05
6730,21994,17171,Prior criminal record,2023-10-14
6731,36625,12149,Phone call records,2022-03-04
6732,20856,7229,Suspicious behaviour reported,2023-12-07
6733,8880,5384,Seen near crime scene,2023-09-03
6734,10246,11104,Prior criminal record,2021-02-24
6735,10246,26003,Witness testimony,2019-03-04
6736,23983,21742,CCTV footage,2023-11-14
6737,8887,11358,Prior criminal record,2019-01-12
6738,5857,20308,Seen near crime scene,2021-07-27
6739,18882,12350,Seen near crime scene,2019-08-04
6740,33761,1088,Seen near crime scene,2021-08-12
6741,19995,23287,Phone call records,2022-09-13
6742,8839,13312,Suspicious behaviour reported,2023-03-28
6743,11836,12342,Suspicious behaviour reported,2023-03-15
6744,11836,24014,Phone call records,2022-10-16
6745,35886,11750,Prior criminal record,2020-02-08
6746,28700,2521,Seen near crime scene,2021-07-23
6747,39190,21670,Phone call records,2023-06-13
6748,29518,30016,Seen near crime scene,2023-04-11
6749,14568,22508,Witness testimony,2022-03-23
6750,26811,30858,Witness testimony,2021-07-27
6751,4231,5873,Suspicious behaviour reported,2019-04-01
6752,33109,21226,CCTV footage,2023-10-08
6753,30393,6836,CCTV footage,2022-07-23
6754,30393,14034,Prior criminal record,2021-08-20
6755,34916,28605,Prior criminal record,2019-11-30
6756,34916,26773,Witness testimony,2022-01-20
6757,5969,14642,Phone call records,2020-06-20
6758,16278,1150,Seen near crime scene,2020-03-06
6759,16445,1780,Phone call records,2019-11-17
6760,16445,20678,CCTV footage,2020-07-02
6761,7885,21866,CCTV footage,2023-07-29
6762,7885,11089,Suspicious behaviour reported,2022-04-29
6763,23177,21597,Witness testimony,2020-11-02
6764,6642,11554,Phone call records,2022-05-13
6765,32244,22519,CCTV footage,2021-12-27
6766,29354,18841,Suspicious behaviour reported,2022-01-25
6767,376,20866,Prior criminal record,2023-03-19
6768,376,8890,Phone call records,2022-09-26
6769,3698,19794,Suspicious behaviour reported,2021-10-21
6770,8797,2021,Witness testimony,2020-09-17
6771,6868,8538,Seen near crime scene,2023-02-27
6772,35204,3833,Seen near crime scene,2022-07-13
6773,35204,11360,Witness testimony,2023-01-16
6774,9137,10314,Witness testimony,2022-02-13
6775,38907,9985,Seen near crime scene,2019-07-28
6776,31870,15424,Prior criminal record,2020-05-06
6777,31870,14100,Phone call records,2021-07-11
6778,6244,28273,Prior criminal record,2019-12-16
6779,6244,978,CCTV footage,2021-05-23
6780,15312,31268,Prior criminal record,2023-01-24
6781,155,8907,Prior criminal record,2019-02-26
6782,35157,5047,Prior criminal record,2023-11-30
6783,17844,7537,Suspicious behaviour reported,2020-08-13
6784,9828,10645,Witness testimony,2021-02-07
6785,19628,633,Witness testimony,2022-10-16
6786,38841,10691,Seen near crime scene,2021-10-04
6787,38841,7477,Seen near crime scene,2022-02-23
6788,27507,22823,Prior criminal record,2019-03-24
6789,27507,25643,CCTV footage,2021-09-27
6790,39609,22983,Seen near crime scene,2019-02-01
6791,26875,8752,Prior criminal record,2021-01-10
6792,8830,30913,Suspicious behaviour reported,2022-12-08
6793,19803,26138,Prior criminal record,2021-10-17
6794,25743,16686,Prior criminal record,2021-07-03
6795,39599,12736,Witness testimony,2023-06-17
6796,28616,9016,Witness testimony,2022-06-18
6797,19690,6261,Phone call records,2019-02-14
6798,39828,32123,CCTV footage,2020-10-17
6799,18915,15126,CCTV footage,2023-07-19
6800,19055,890,Phone call records,2019-06-21
6801,19791,13868,Prior criminal record,2023-11-19
6802,30608,17505,Prior criminal record,2023-03-06
6803,22233,16716,Witness testimony,2019-08-22
6804,36525,11391,CCTV footage,2019-08-16
6805,35104,11003,Phone call records,2020-09-09
6806,35104,25641,Prior criminal record,2023-09-11
6807,7550,20790,Seen near crime scene,2023-04-28
6808,7550,8831,Prior criminal record,2020-03-30
6809,3673,30928,Suspicious behaviour reported,2021-02-17
6810,21904,16064,Prior criminal record,2019-05-12
6811,17497,13975,Suspicious behaviour reported,2020-09-01
6812,27565,29794,Seen near crime scene,2021-05-10
6813,30223,18543,CCTV footage,2021-12-03
6814,25886,9130,CCTV footage,2021-10-25
6815,39743,4166,Prior criminal record,2023-01-23
6816,33670,6538,Witness testimony,2021-09-05
6817,33670,8534,Prior criminal record,2023-03-16
6818,31947,7390,Seen near crime scene,2022-08-28
6819,8496,15510,Prior criminal record,2022-08-24
6820,25666,6346,Phone call records,2022-07-06
6821,39826,31012,Seen near crime scene,2019-06-16
6822,1701,15673,Prior criminal record,2019-11-08
6823,31987,6917,CCTV footage,2020-07-07
6824,2075,30000,Phone call records,2019-07-27
6825,2075,17485,Phone call records,2022-06-27
6826,31671,27775,CCTV footage,2023-04-02
6827,955,31044,CCTV footage,2021-10-24
6828,20611,16416,CCTV footage,2023-01-17
6829,20611,12568,Phone call records,2020-10-20
