Log_ID,Table_Name,Operation,Changed_By,Changed_At,Old_Data,New_Data
953,Complaint,INSERT,134,2019-01-03 10:38:00,{},"{""Status"": ""Under Investigation""}"
954,Evidence,INSERT,126,2019-02-10 05:23:03,{},"{""Status"": ""Under Investigation""}"
955,Case_Status,UPDATE,73,2019-09-05 16:04:17,"{""Status"": ""Open""}","{""Status"": ""Closed""}"
956,FIR,UPDATE,169,2020-03-21 08:55:59,"{""Status"": ""Under Investigation""}","{""Status"": ""Closed""}"
957,Case_Status,UPDATE,102,2022-10-10 14:43:13,"{""Status"": ""Open""}","{""Status"": ""Closed""}"
958,Complaint,INSERT,255,2023-01-29 10:52:02,{},"{""Status"": ""Closed""}"
959,Complaint,INSERT,131,2021-01-15 15:50:51,{},"{""Status"": ""Closed""}"
960,Complaint,INSERT,211,2020-10-10 20:33:31,{},"{""Status"": ""Closed""}"
961,Evidence,INSERT,185,2022-03-12 06:16:14,{},"{""Status"": ""Under Investigation""}"
962,FIR,UPDATE,221,2020-06-22 11:24:08,"{""Status"": ""Under Investigation""}","{""Status"": ""Under Investigation""}"
963,FIR_Accused,INSERT,168,2023-08-07 14:14:52,{},"{""Status"": ""Closed""}"
964,Suspects,INSERT,275,2023-10-18 23:34:47,{},"{""Status"": ""Under Investigation""}"
965,Suspects,INSERT,190,2023-06-07 13:32:21,{},"{""Status"": ""Closed""}"
966,Suspects,INSERT,198,2019-08-03 06:51:43,{},"{""Status"": ""Closed""}"
967,Case_Status,UPDATE,86,2021-10-04 10:49:25,"{""Status"": ""Open""}","{""Status"": ""Closed""}"
968,Evidence,INSERT,262,2020-05-19 17:05:22,{},"{""Status"": ""Under Investigation""}"
969,FIR,INSERT,182,2020-07-27 15:53:20,{},"{""Status"": ""Closed""}"
970,Evidence,INSERT,234,2023-03-15 01:11:52,{},"{""Status"": ""Closed""}"
971,FIR_Accused,INSERT,256,2023-08-11 23:46:36,{},"{""Status"": ""Closed""}"
972,Evidence,INSERT,244,2023-04-08 21:16:35,{},"{""Status"": ""Under Investigation""}"
973,Accused,INSERT,1,2019-12-15 23:51:09,{},"{""Status"": ""Closed""}"
974,FIR,UPDATE,175,2023-02-17 06:57:28,"{""Status"": ""Under Investigation""}","{""Status"": ""Under Investigation""}"
975,FIR_Accused,INSERT,147,2023-10-19 17:47:28,{},"{""Status"": ""Closed""}"
976,FIR_Accused,INSERT,90,2019-04-02 13:07:26,{},"{""Status"": ""Under Investigation""}"
977,Evidence,INSERT,185,2022-04-25 22:56:27,{},"{""Status"": ""Under Investigation""}"
978,FIR,UPDATE,213,2023-08-15 23:15:56,"{""Status"": ""Open""}","{""Status"": ""Closed""}"
979,FIR_Accused,INSERT,2,2019-06-20 23:37:06,{},"{""Status"": ""Under Investigation""}"
980,Complaint,INSERT,49,2020-08-22 08:08:26,{},"{""Status"": ""Under Investigation""}"
981,Complaint,INSERT,37,2020-09-21 03:07:51,{},"{""Status"": ""Closed""}"
982,Case_Status,UPDATE,102,2020-12-17 09:03:38,"{""Status"": ""Under Investigation""}","{""Status"": ""Under Investigation""}"
983,FIR,INSERT,145,2022-02-25 15:51:42,{},"{""Status"": ""Under Investigation""}"
984,Accused,INSERT,253,2020-07-01 04:53:30,{},"{""Status"": ""Closed""}"
985,Accused,INSERT,196,2020-05-18 14:45:07,{},"{""Status"": ""Closed""}"
986,FIR_Accused,INSERT,2,2019-09-19 22:36:15,{},"{""Status"": ""Under Investigation""}"
987,Suspects,INSERT,117,2021-03-20 11:38:38,{},"{""Status"": ""Under Investigation""}"
988,Evidence,INSERT,145,2022-06-14 21:22:57,{},"{""Status"": ""Closed""}"
989,FIR_Accused,INSERT,160,2023-03-25 15:15:26,{},"{""Status"": ""Closed""}"
990,Case_Status,UPDATE,7,2019-12-10 20:35:10,"{""Status"": ""Open""}","{""Status"": ""Closed""}"
991,Evidence,INSERT,22,2022-04-05 04:06:33,{},"{""Status"": ""Under Investigation""}"
992,Accused,INSERT,275,2020-05-10 06:04:39,{},"{""Status"": ""Closed""}"
993,Case_Status,UPDATE,274,2021-10-25 19:53:25,"{""Status"": ""Under Investigation""}","{""Status"": ""Closed""}"
994,Complaint,INSERT,143,2020-05-17 01:56:28,{},"{""Status"": ""Under Investigation""}"
995,Evidence,INSERT,218,2022-07-23 18:39:02,{},"{""Status"": ""Under Investigation""}"
996,Accused,INSERT,31,2020-11-13 14:11:24,{},"{""Status"": ""Under Investigation""}"
997,Evidence,INSERT,201,2019-12-04 13:53:04,{},"{""Status"": ""Under Investigation""}"
998,Complaint,INSERT,269,2023-05-03 21:38:36,{},"{""Status"": ""Under Investigation""}"
999,Accused,INSERT,134,2020-09-25 19:03:21,{},"{""Status"": ""Closed""}"
1000,Evidence,INSERT,265,2021-02-10 21:51:26,{},"{""Status"": ""Under Investigation""}"
1001,Case_Status,UPDATE,116,2019-02-16 13:39:00,"{""Status"": ""Open""}","{""Status"": ""Under Investigation""}"
1002,FIR_Accused,INSERT,187,2020-08-19 01:56:41,{},"{""Status"": ""Under Investigation""}"
1003,Suspects,INSERT,5,2022-02-25 09:48:00,{},"{""Status"": ""Under Investigation""}"
1004,FIR,INSERT,127,2022-12-12 09:56:25,{},"{""Status"": ""Closed""}"
1005,Evidence,INSERT,66,2020-05-22 19:05:43,{},"{""Status"": ""Closed""}"
1006,Case_Status,UPDATE,215,2021-04-01 11:54:43,"{""Status"": ""Under Investigation""}","{""Status"": ""Under Investigation""}"
1007,Suspects,INSERT,69,2022-12-01 17:16:43,{},"{""Status"": ""Closed""}"
1008,Complaint,INSERT,258,2022-01-12 11:05:53,{},"{""Status"": ""Under Investigation""}"
1009,FIR,UPDATE,96,2021-09-24 14:15:57,"{""Status"": ""Under Investigation""}","{""Status"": ""Under Investigation""}"
1010,Complaint,INSERT,72,2021-06-27 06:33:05,{},"{""Status"": ""Closed""}"
1011,FIR_Accused,INSERT,231,2019-09-25 07:02:52,{},"{""Status"": ""Under Investigation""}"
1012,Evidence,INSERT,158,2022-05-13 08:14:16,{},"{""Status"": ""Closed""}"
1013,FIR,UPDATE,141,2019-10-02 02:22:51,"{""Status"": ""Open""}","{""Status"": ""Closed""}"
1014,FIR,UPDATE,29,2022-11-23 23:38:37,"{""Status"": ""Open""}","{""Status"": ""Closed""}"
1015,Suspects,INSERT,56,2021-06-26 08:19:54,{},"{""Status"": ""Under Investigation""}"
1016,Case_Status,UPDATE,159,2021-07-04 10:49:58,"{""Status"": ""Under Investigation""}","{""Status"": ""Under Investigation""}"
1017,FIR_Accused,INSERT,244,2023-05-13 10:56:48,{},"{""Status"": ""Closed""}"
1018,Complaint,INSERT,190,2019-12-03 18:13:51,{},"{""Status"": ""Closed""}"
1019,Complaint,INSERT,141,2023-11-23 13:39:19,{},"{""Status"": ""Under Investigation""}"
1020,Accused,INSERT,99,2020-04-10 21:21:29,{},"{""Status"": ""Under Investigation""}"
1021,FIR,INSERT,181,2020-05-01 07:27:17,{},"{""Status"": ""Under Investigation""}"
1022,FIR,INSERT,70,2022-07-15 22:09:05,{},"{""Status"": ""Closed""}"
1023,FIR,INSERT,183,2020-11-14 18:54:15,{},"{""Status"": ""Under Investigation""}"
1024,Suspects,INSERT,217,2019-12-16 16:15:47,{},"{""Status"": ""Under Investigation""}"
1025,FIR_Accused,INSERT,82,2020-11-18 13:53:10,{},"{""Status"": ""Closed""}"
1026,Case_Status,UPDATE,168,2020-11-08 21:11:23,"{""Status"": ""Open""}","{""Status"": ""Under Investigation""}"
1027,FIR,INSERT,154,2021-06-09 03:39:29,{},"{""Status"": ""Under Investigation""}"
1028,Case_Status,UPDATE,113,2021-12-18 15:41:08,"{""Status"": ""Under Investigation""}","{""Status"": ""Under Investigation""}"
1029,FIR,INSERT,253,2022-09-27 21:06:50,{},"{""Status"": ""Closed""}"
1030,FIR_Accused,INSERT,163,2020-08-10 08:30:48,{},"{""Status"": ""Under Investigation""}"
1031,Evidence,INSERT,192,2023-08-04 01:05:22,{},"{""Status"": ""Under Investigation""}"
1032,Accused,INSERT,203,2020-07-24 02:44:23,{},"{""Status"": ""Closed""}"
1033,Accused,INSERT,174,2019-01-18 18:17:09,{},"{""Status"": ""Under Investigation""}"
1034,Accused,INSERT,197,2021-04-24 15:26:15,{},"{""Status"": ""Closed""}"
1035,FIR_Accused,INSERT,85,2023-12-04 14:49:35,{},"{""Status"": ""Closed""}"
1036,FIR,UPDATE,228,2021-03-05 08:12:23,"{""Status"": ""Under Investigation""}","{""Status"": ""Under Investigation""}"
1037,Case_Status,UPDATE,73,2020-09-26 17:27:31,"{""Status"": ""Open""}","{""Status"": ""Under Investigation""}"
1038,Case_Status,UPDATE,36,2022-06-18 20:45:24,"{""Status"": ""Under Investigation""}","{""Status"": ""Closed""}"
1039,FIR_Accused,INSERT,72,2021-12-28 10:57:49,{},"{""Status"": ""Closed""}"
1040,Accused,INSERT,186,2023-07-25 08:30:24,{},"{""Status"": ""Closed""}"
1041,FIR_Accused,INSERT,149,2020-12-11 20:12:49,{},"{""Status"": ""Under Investigation""}"
1042,Complaint,INSERT,31,2019-04-24 15:04:17,{},"{""Status"": ""Closed""}"
1043,Accused,INSERT,183,2019-06-07 08:20:44,{},"{""Status"": ""Under Investigation""}"
1044,Evidence,INSERT,165,2020-11-12 23:33:03,{},"{""Status"": ""Closed""}"
1045,FIR,UPDATE,62,2020-03-26 21:37:18,"{""Status"": ""Open""}","{""Status"": ""Under Investigation""}"
1046,Suspects,INSERT,125,2020-06-10 12:33:40,{},"{""Status"": ""Closed""}"
1047,FIR,INSERT,161,2021-08-23 11:02:26,{},"{""Status"": ""Closed""}"
1048,FIR_Accused,INSERT,113,2023-06-04 11:25:23,{},"{""Status"": ""Under Investigation""}"
1049,Case_Status,UPDATE,264,2020-10-12 23:06:11,"{""Status"": ""Open""}","{""Status"": ""Closed""}"
1050,FIR_Accused,INSERT,239,2021-08-16 22:09:06,{},"{""Status"": ""Under Investigation""}"
1051,Suspects,INSERT,27,2023-11-19 00:29:24,{},"{""Status"": ""Closed""}"
1052,FIR,INSERT,107,2019-01-02 01:16:49,{},"{""Status"": ""Closed""}"
1053,Accused,INSERT,113,2021-04-25 16:27:08,{},"{""Status"": ""Closed""}"
1054,Accused,INSERT,93,2020-09-01 21:57:27,{},"{""Status"": ""Closed""}"
1055,Suspects,INSERT,113,2023-05-28 17:33:51,{},"{""Status"": ""Under Investigation""}"
1056,Suspects,INSERT,186,2019-05-26 08:53:55,{},"{""Status"": ""Under Investigation""}"
1057,Suspects,INSERT,166,2020-07-01 16:44:42,{},"{""Status"": ""Under Investigation""}"
1058,Evidence,INSERT,160,2023-12-09 03:51:55,{},"{""Status"": ""Under Investigation""}"
1059,Accused,INSERT,6,2023-05-22 01:40:18,{},"{""Status"": ""Under Investigation""}"
1060,Suspects,INSERT,107,2021-02-04 07:35:34,{},"{""Status"": ""Under Investigation""}"
1061,Accused,INSERT,253,2022-03-04 06:26:29,{},"{""Status"": ""Under Investigation""}"
1062,Suspects,INSERT,119,2021-02-11 15:15:21,{},"{""Status"": ""Under Investigation""}"
1063,FIR_Accused,INSERT,84,2020-10-22 15:26:05,{},"{""Status"": ""Closed""}"
1064,FIR,INSERT,26,2021-10-15 08:04:44,{},"{""Status"": ""Under Investigation""}"
1065,FIR_Accused,INSERT,136,2022-09-02 06:26:45,{},"{""Status"": ""Under Investigation""}"
1066,Evidence,INSERT,97,2019-01-18 21:55:59,{},"{""Status"": ""Under Investigation""}"
1067,Case_Status,UPDATE,198,2019-11-02 20:07:36,"{""Status"": ""Under Investigation""}","{""Status"": ""Under Investigation""}"
1068,Complaint,INSERT,243,2022-11-12 16:20:46,{},"{""Status"": ""Under Investigation""}"
1069,Case_Status,UPDATE,69,2022-04-27 04:48:16,"{""Status"": ""Open""}","{""Status"": ""Closed""}"
1070,Case_Status,UPDATE,80,2021-06-09 05:25:36,"{""Status"": ""Under Investigation""}","{""Status"": ""Under Investigation""}"
1071,FIR,UPDATE,86,2021-11-27 15:31:05,"{""Status"": ""Open""}","{""Status"": ""Under Investigation""}"
1072,FIR,UPDATE,24,2020-04-28 11:39:00,"{""Status"": ""Open""}","{""Status"": ""Under Investigation""}"
1073,FIR_Accused,INSERT,206,2021-12-02 02:33:44,{},"{""Status"": ""Under Investigation""}"
1074,Accused,INSERT,106,2020-04-30 02:49:05,{},"{""Status"": ""Closed""}"
1075,FIR,INSERT,272,2022-02-09 13:50:39,{},"{""Status"": ""Closed""}"
1076,Accused,INSERT,42,2020-02-03 05:03:22,{},"{""Status"": ""Under Investigation""}"
1077,Evidence,INSERT,57,2020-12-15 01:51:41,{},"{""Status"": ""Under Investigation""}"
1078,FIR,UPDATE,183,2020-09-15 16:17:55,"{""Status"": ""Under Investigation""}","{""Status"": ""Closed""}"
1079,FIR_Accused,INSERT,263,2023-01-21 07:55:46,{},"{""Status"": ""Under Investigation""}"
1080,Evidence,INSERT,169,2020-10-19 14:46:25,{},"{""Status"": ""Under Investigation""}"
1081,FIR,INSERT,130,2023-08-10 01:09:20,{},"{""Status"": ""Closed""}"
1082,Evidence,INSERT,26,2019-10-27 17:30:21,{},"{""Status"": ""Under Investigation""}"
1083,Accused,INSERT,117,2020-04-13 13:34:08,{},"{""Status"": ""Under Investigation""}"
1084,Case_Status,UPDATE,107,2021-06-19 20:13:07,"{""Status"": ""Open""}","{""Status"": ""Under Investigation""}"
1085,Case_Status,UPDATE,123,2020-01-21 12:42:14,"{""Status"": ""Under Investigation""}","{""Status"": ""Under Investigation""}"
1086,Suspects,INSERT,125,2022-04-30 18:59:42,{},"{""Status"": ""Under Investigation""}"
1087,FIR,UPDATE,199,2021-10-28 05:09:52,"{""Status"": ""Open""}","{""Status"": ""Under Investigation""}"
1088,Evidence,INSERT,126,2023-10-02 01:33:03,{},"{""Status"": ""Under Investigation""}"
1089,Accused,INSERT,255,2022-03-24 15:20:24,{},"{""Status"": ""Under Investigation""}"
1090,Suspects,INSERT,201,2020-09-15 03:15:35,{},"{""Status"": ""Closed""}"
1091,FIR,UPDATE,106,2019-05-17 13:15:09,"{""Status"": ""Under Investigation""}","{""Status"": ""Under Investigation""}"
1092,Accused,INSERT,114,2021-09-12 07:23:07,{},"{""Status"": ""Closed""}"
1093,FIR_Accused,INSERT,113,2023-11-06 19:35:23,{},"{""Status"": ""Closed""}"
1094,FIR_Accused,INSERT,221,2023-09-21 07:37:22,{},"{""Status"": ""Closed""}"
1095,Complaint,INSERT,216,2021-04-20 09:41:11,{},"{""Status"": ""Closed""}"
1096,Case_Status,UPDATE,219,2023-02-03 10:32:59,"{""Status"": ""Under Investigation""}","{""Status"": ""Closed""}"
1097,FIR_Accused,INSERT,147,2020-10-08 15:15:39,{},"{""Status"": ""Under Investigation""}"
1098,FIR,INSERT,4,2020-08-06 19:31:03,{},"{""Status"": ""Closed""}"
1099,FIR,UPDATE,37,2020-06-29 09:23:15,"{""Status"": ""Open""}","{""Status"": ""Closed""}"
1100,Suspects,INSERT,132,2023-04-07 13:42:13,{},"{""Status"": ""Closed""}"
1101,FIR,INSERT,274,2023-12-14 08:44:47,{},"{""Status"": ""Closed""}"
1102,Complaint,INSERT,64,2020-12-05 22:51:01,{},"{""Status"": ""Under Investigation""}"
1103,Complaint,INSERT,77,2023-12-23 15:47:18,{},"{""Status"": ""Under Investigation""}"
1104,FIR,UPDATE,42,2019-02-10 04:02:40,"{""Status"": ""Under Investigation""}","{""Status"": ""Under Investigation""}"
1105,FIR,UPDATE,246,2022-02-16 04:00:25,"{""Status"": ""Under Investigation""}","{""Status"": ""Closed""}"
1106,Complaint,INSERT,53,2023-02-19 12:55:39,{},"{""Status"": ""Under Investigation""}"
1107,Accused,INSERT,177,2023-03-07 09:52:14,{},"{""Status"": ""Closed""}"
1108,FIR_Accused,INSERT,131,2023-06-12 14:46:03,{},"{""Status"": ""Under Investigation""}"
1109,FIR,INSERT,5,2021-11-12 17:12:51,{},"{""Status"": ""Closed""}"
1110,Evidence,INSERT,242,2021-10-31 08:16:12,{},"{""Status"": ""Under Investigation""}"
1111,Accused,INSERT,184,2023-04-26 22:34:16,{},"{""Status"": ""Under Investigation""}"
1112,FIR_Accused,INSERT,25,2022-12-30 23:09:00,{},"{""Status"": ""Closed""}"
1113,Complaint,INSERT,253,2019-02-05 13:53:26,{},"{""Status"": ""Under Investigation""}"
1114,Evidence,INSERT,165,2019-01-03 02:58:42,{},"{""Status"": ""Under Investigation""}"
1115,FIR_Accused,INSERT,30,2023-09-09 12:03:00,{},"{""Status"": ""Closed""}"
1116,Complaint,INSERT,52,2022-06-06 16:08:01,{},"{""Status"": ""Under Investigation""}"
1117,Complaint,INSERT,78,2023-10-09 02:28:05,{},"{""Status"": ""Under Investigation""}"
1118,Complaint,INSERT,123,2023-03-07 23:52:25,{},"{""Status"": ""Under Investigation""}"
1119,Evidence,INSERT,174,2020-09-12 14:02:48,{},"{""Status"": ""Under Investigation""}"
1120,FIR,UPDATE,154,2021-07-16 12:22:31,"{""Status"": ""Open""}","{""Status"": ""Under Investigation""}"
1121,FIR_Accused,INSERT,268,2022-11-20 06:23:15,{},"{""Status"": ""Closed""}"
1122,Accused,INSERT,158,2021-08-22 02:33:21,{},"{""Status"": ""Closed""}"
1123,Case_Status,UPDATE,247,2023-10-21 23:35:13,"{""Status"": ""Under Investigation""}","{""Status"": ""Under Investigation""}"
1124,Accused,INSERT,133,2022-08-07 09:56:34,{},"{""Status"": ""Closed""}"
1125,Evidence,INSERT,31,2020-11-30 06:18:29,{},"{""Status"": ""Under Investigation""}"
1126,Case_Status,UPDATE,217,2022-12-26 10:57:10,"{""Status"": ""Open""}","{""Status"": ""Closed""}"
1127,FIR,INSERT,74,2021-01-10 14:35:02,{},"{""Status"": ""Under Investigation""}"
1128,FIR,UPDATE,153,2023-08-24 23:45:53,"{""Status"": ""Open""}","{""Status"": ""Closed""}"
1129,Evidence,INSERT,215,2021-03-16 05:28:35,{},"{""Status"": ""Closed""}"
1130,FIR,INSERT,187,2019-09-04 09:29:07,{},"{""Status"": ""Closed""}"
1131,Case_Status,UPDATE,69,2023-02-08 16:49:48,"{""Status"": ""Open""}","{""Status"": ""Under Investigation""}"
1132,Case_Status,UPDATE,131,2023-02-15 00:17:27,"{""Status"": ""Open""}","{""Status"": ""Under Investigation""}"
1133,Evidence,INSERT,249,2022-04-16 22:58:23,{},"{""Status"": ""Closed""}"
1134,FIR_Accused,INSERT,225,2021-02-12 15:53:27,{},"{""Status"": ""Under Investigation""}"
1135,FIR,UPDATE,121,2022-01-11 17:12:50,"{""Status"": ""Under Investigation""}","{""Status"": ""Under Investigation""}"
1136,Suspects,INSERT,97,2023-09-14 20:15:46,{},"{""Status"": ""Under Investigation""}"
1137,Suspects,INSERT,266,2023-10-13 05:03:16,{},"{""Status"": ""Closed""}"
1138,FIR_Accused,INSERT,254,2023-08-22 12:43:18,{},"{""Status"": ""Closed""}"
1139,Complaint,INSERT,219,2019-02-20 21:39:46,{},"{""Status"": ""Under Investigation""}"
1140,Evidence,INSERT,216,2021-07-01 08:30:31,{},"{""Status"": ""Under Investigation""}"
1141,FIR_Accused,INSERT,108,2022-07-12 16:34:12,{},"{""Status"": ""Under Investigation""}"
1142,Accused,INSERT,198,2019-03-03 21:26:59,{},"{""Status"": ""Closed""}"
1143,FIR,UPDATE,4,2021-11-17 05:47:44,"{""Status"": ""Open""}","{""Status"": ""Closed""}"
1144,FIR_Accused,INSERT,34,2022-07-03 06:01:40,{},"{""Status"": ""Closed""}"
1145,Case_Status,UPDATE,151,2023-03-12 03:07:04,"{""Status"": ""Under Investigation""}","{""Status"": ""Closed""}"
1146,FIR,INSERT,216,2019-04-15 22:26:34,{},"{""Status"": ""Under Investigation""}"
1147,Accused,INSERT,15,2020-04-24 20:11:26,{},"{""Status"": ""Closed""}"
1148,Case_Status,UPDATE,127,2021-10-13 01:37:35,"{""Status"": ""Open""}","{""Status"": ""Closed""}"
1149,FIR,INSERT,172,2023-03-02 17:22:45,{},"{""Status"": ""Under Investigation""}"
1150,FIR_Accused,INSERT,13,2023-11-19 20:01:19,{},"{""Status"": ""Under Investigation""}"
1151,FIR_Accused,INSERT,222,2021-02-12 08:13:56,{},"{""Status"": ""Closed""}"
1152,Accused,INSERT,150,2020-05-14 01:56:59,{},"{""Status"": ""Closed""}"
1153,Accused,INSERT,219,2019-07-05 03:33:21,{},"{""Status"": ""Under Investigation""}"
1154,FIR_Accused,INSERT,16,2020-05-18 21:41:29,{},"{""Status"": ""Under Investigation""}"
1155,Case_Status,UPDATE,196,2023-02-02 19:08:31,"{""Status"": ""Under Investigation""}","{""Status"": ""Closed""}"
1156,Accused,INSERT,53,2022-03-11 10:39:53,{},"{""Status"": ""Closed""}"
1157,FIR,INSERT,182,2020-03-10 15:15:15,{},"{""Status"": ""Under Investigation""}"
1158,FIR,INSERT,38,2023-01-27 13:57:21,{},"{""Status"": ""Under Investigation""}"
1159,Suspects,INSERT,204,2023-02-24 09:59:31,{},"{""Status"": ""Closed""}"
1160,Suspects,INSERT,263,2020-06-26 00:50:39,{},"{""Status"": ""Under Investigation""}"
1161,Case_Status,UPDATE,84,2021-07-10 20:35:13,"{""Status"": ""Under Investigation""}","{""Status"": ""Under Investigation""}"
1162,Evidence,INSERT,22,2023-07-29 22:02:52,{},"{""Status"": ""Closed""}"
1163,Case_Status,UPDATE,146,2020-03-26 20:23:48,"{""Status"": ""Open""}","{""Status"": ""Closed""}"
1164,Complaint,INSERT,128,2019-09-06 16:41:59,{},"{""Status"": ""Under Investigation""}"
1165,FIR,INSERT,48,2022-06-21 18:45:32,{},"{""Status"": ""Under Investigation""}"
1166,Accused,INSERT,41,2023-07-26 03:23:31,{},"{""Status"": ""Under Investigation""}"
1167,FIR_Accused,INSERT,14,2022-02-24 15:17:54,{},"{""Status"": ""Closed""}"
1168,FIR,UPDATE,181,2020-03-08 02:59:34,"{""Status"": ""Open""}","{""Status"": ""Under Investigation""}"
1169,Accused,INSERT,201,2019-01-12 09:32:35,{},"{""Status"": ""Under Investigation""}"
1170,Case_Status,UPDATE,61,2023-11-07 10:58:57,"{""Status"": ""Under Investigation""}","{""Status"": ""Under Investigation""}"
1171,FIR,UPDATE,101,2019-07-04 11:32:38,"{""Status"": ""Under Investigation""}","{""Status"": ""Under Investigation""}"
1172,Accused,INSERT,64,2023-02-15 10:33:16,{},"{""Status"": ""Under Investigation""}"
1173,Evidence,INSERT,47,2021-06-03 08:31:11,{},"{""Status"": ""Closed""}"
1174,FIR_Accused,INSERT,129,2019-01-21 16:30:44,{},"{""Status"": ""Closed""}"
1175,Case_Status,UPDATE,64,2022-01-21 14:25:12,"{""Status"": ""Under Investigation""}","{""Status"": ""Closed""}"
1176,Case_Status,UPDATE,259,2022-08-01 05:52:04,"{""Status"": ""Under Investigation""}","{""Status"": ""Closed""}"
1177,Accused,INSERT,143,2021-07-31 01:17:24,{},"{""Status"": ""Under Investigation""}"
1178,Evidence,INSERT,144,2022-02-01 17:37:12,{},"{""Status"": ""Under Investigation""}"
1179,Case_Status,UPDATE,216,2022-04-19 23:46:08,"{""Status"": ""Open""}","{""Status"": ""Closed""}"
1180,Evidence,INSERT,92,2019-07-03 21:25:54,{},"{""Status"": ""Under Investigation""}"
1181,FIR,UPDATE,274,2023-08-13 11:06:02,"{""Status"": ""Under Investigation""}","{""Status"": ""Under Investigation""}"
1182,Evidence,INSERT,212,2023-07-17 20:47:47,{},"{""Status"": ""Under Investigation""}"
1183,Complaint,INSERT,41,2021-09-10 23:39:44,{},"{""Status"": ""Under Investigation""}"
1184,Case_Status,UPDATE,147,2021-07-30 06:00:37,"{""Status"": ""Under Investigation""}","{""Status"": ""Closed""}"
