Outcome_ID,FIR_ID,Outcome,Outcome_Date,Remarks
5868,11700,Case Closed,06-06-2021 13:00,
5869,11701,Case Closed,13-05-2021 01:00,
5870,11703,Case Closed,22-09-2021 16:00,
5871,11704,Case Closed,21-05-2021 00:00,
5872,11706,Case Closed,30-07-2021 00:00,
5873,11707,Case Closed,02-06-2021 04:00,
5874,11709,Case Closed,11-06-2021 18:00,
5875,11711,Case Closed,08-06-2021 05:00,
5876,11713,Case Closed,30-05-2021 07:00,
5877,11714,Case Closed,10-11-2022 11:00,
5878,11715,Case Closed,25-09-2021 01:00,
5879,11716,Case Closed,04-07-2021 07:00,
5880,11718,Case Closed,19-06-2021 10:00,
5881,11721,Case Closed,22-10-2021 19:00,
5882,11723,Case Closed,30-05-2021 06:00,
5883,11724,Case Closed,14-07-2021 04:00,
5884,11731,Case Closed,02-07-2021 07:00,
5885,11734,Case Closed,08-10-2021 14:00,
5886,11736,Case Closed,14-05-2021 03:00,
5887,11739,Case Closed,28-05-2021 09:00,
5888,11740,Case Closed,30-05-2021 01:00,
5889,11743,Case Closed,18-07-2021 22:00,
5890,11747,Case Closed,01-06-2021 11:00,
5891,11748,Case Closed,07-07-2021 17:00,
5892,11749,Case Closed,18-05-2021 02:00,
5893,11750,Case Closed,06-06-2021 11:00,
5894,11751,Case Closed,30-07-2021 00:00,
5895,11753,Case Closed,14-05-2021 20:00,
5896,11754,Case Closed,11-07-2021 19:00,
5897,11757,Case Closed,11-07-2021 17:00,
5898,11762,Case Closed,11-07-2021 04:00,
5899,11765,Case Closed,03-06-2021 12:00,
5900,11767,Case Closed,23-02-2023 04:00,
5901,11769,Case Closed,10-06-2021 14:00,
5902,11772,Case Closed,02-06-2021 10:00,
5903,11773,Case Closed,29-07-2021 16:00,
5904,11775,Case Closed,20-06-2021 00:00,
5905,11778,Case Closed,26-06-2021 13:00,
5906,11779,Case Closed,09-05-2021 11:00,
5907,11780,Case Closed,16-07-2021 23:00,
5908,11781,Case Closed,14-05-2021 17:00,
5909,11784,Case Closed,28-08-2021 03:00,
5910,11785,Case Closed,30-05-2021 23:00,
5911,11787,Case Closed,23-06-2021 19:00,
5912,11788,Case Closed,10-07-2021 03:00,
5913,11793,Case Closed,16-07-2021 00:00,
5914,11797,Case Closed,25-05-2021 18:00,
5915,11801,Case Closed,25-05-2021 23:00,
5916,11804,Case Closed,29-06-2021 23:00,
5917,11805,Case Closed,05-07-2021 03:00,
5918,11807,Case Closed,20-06-2021 23:00,
5919,11808,Case Closed,09-01-2022 22:00,
5920,11811,Case Closed,25-08-2021 22:00,
5921,11812,Case Closed,24-07-2021 06:00,
5922,11814,Case Closed,19-05-2021 05:00,
5923,11818,Case Closed,18-08-2021 00:00,
5924,11820,Case Closed,10-07-2021 00:00,
5925,11821,Case Closed,07-06-2021 21:00,
5926,11823,Case Closed,20-06-2021 08:00,
5927,11825,Case Closed,05-07-2021 17:00,
5928,11826,Case Closed,22-07-2021 06:00,
5929,11827,Case Closed,08-06-2021 22:00,
5930,11828,Case Closed,20-10-2021 10:00,
5931,11831,Case Closed,17-07-2021 19:00,
5932,11832,Case Closed,09-06-2021 19:00,
5933,11834,Case Closed,19-06-2021 19:00,
5934,11835,Case Closed,17-05-2021 22:00,
5935,11836,Case Closed,23-06-2021 05:00,
5936,11837,Case Closed,27-05-2021 06:00,
5937,11838,Case Closed,09-07-2021 16:00,
5938,11840,Case Closed,17-05-2021 23:00,
5939,11844,Case Closed,27-06-2021 03:00,
5940,11845,Case Closed,28-05-2021 05:00,
5941,11846,Case Closed,25-06-2021 10:00,
5942,11848,Case Closed,03-01-2023 11:00,
5943,11852,Case Closed,03-08-2021 21:00,
5944,11855,Case Closed,01-08-2021 18:00,
5945,11857,Case Closed,26-06-2021 06:00,
5946,11861,Case Closed,18-09-2021 14:00,
5947,11863,Case Closed,19-06-2022 21:00,
5948,11865,Case Closed,19-09-2021 22:00,
5949,11866,Case Closed,18-06-2021 11:00,
5950,11867,Case Closed,07-08-2021 19:00,
5951,11868,Case Closed,05-07-2021 17:00,
5952,11869,Case Closed,28-07-2021 01:00,
5953,11870,Case Closed,10-06-2021 03:00,
5954,11871,Case Closed,06-07-2021 04:00,
5955,11873,Case Closed,22-05-2021 18:00,
5956,11877,Case Closed,23-03-2022 00:00,
5957,11880,Case Closed,18-07-2021 06:00,
5958,11881,Case Closed,03-03-2023 01:00,
5959,11887,Case Closed,15-07-2021 15:00,
5960,11888,Case Closed,06-06-2021 10:00,
5961,11889,Case Closed,21-06-2021 19:00,
5962,11893,Case Closed,26-05-2021 20:00,
5963,11894,Case Closed,24-07-2021 18:00,
5964,11895,Case Closed,17-06-2021 21:00,
5965,11899,Case Closed,24-05-2021 19:00,
5966,11900,Case Closed,28-05-2021 23:00,
5967,11901,Case Closed,26-08-2021 20:00,
5968,11906,Case Closed,28-06-2021 21:00,
5969,11907,Case Closed,24-05-2021 20:00,
5970,11908,Case Closed,14-07-2021 17:00,
5971,11909,Case Closed,20-05-2021 07:00,
5972,11913,Case Closed,30-07-2021 09:00,
5973,11914,Case Closed,03-07-2021 01:00,
5974,11915,Case Closed,01-07-2021 06:00,
5975,11916,Case Closed,10-07-2021 15:00,
5976,11918,Case Closed,15-05-2021 16:00,
5977,11922,Case Closed,02-06-2021 01:00,
5978,11924,Case Closed,10-06-2021 23:00,
5979,11926,Case Closed,30-05-2021 10:00,
5980,11931,Case Closed,21-07-2021 06:00,
5981,11932,Case Closed,31-07-2021 19:00,
5982,11939,Case Closed,24-05-2021 11:00,
5983,11940,Case Closed,01-03-2023 03:00,
5984,11942,Case Closed,01-08-2021 05:00,
5985,11944,Case Closed,05-06-2021 18:00,
5986,11945,Case Closed,19-06-2022 06:00,
5987,11948,Case Closed,30-05-2021 04:00,
5988,11950,Case Closed,21-05-2021 15:00,
5989,11951,Case Closed,29-05-2021 14:00,
5990,11952,Case Closed,02-06-2021 09:00,
5991,11953,Case Closed,11-07-2021 20:00,
5992,11954,Case Closed,01-06-2021 03:00,
5993,11955,Case Closed,30-05-2021 08:00,
5994,11958,Case Closed,05-06-2021 01:00,
5995,11959,Case Closed,25-07-2021 19:00,
5996,11961,Case Closed,19-07-2021 01:00,
5997,11965,Case Closed,06-07-2021 13:00,
5998,11966,Case Closed,11-04-2022 20:00,
5999,11967,Case Closed,18-07-2021 23:00,
6000,11968,Case Closed,15-06-2021 05:00,
6001,11975,Case Closed,23-05-2021 09:00,
6002,11976,Case Closed,27-06-2021 02:00,
6003,11977,Case Closed,09-05-2023 06:00,
6004,11978,Case Closed,26-11-2022 06:00,
6005,11979,Case Closed,18-07-2021 03:00,
6006,11980,Case Closed,22-05-2021 12:00,
6007,11984,Case Closed,22-06-2021 00:00,
6008,11986,Case Closed,21-06-2021 17:00,
6009,11987,Case Closed,20-07-2021 15:00,
6010,11990,Case Closed,11-06-2021 23:00,
6011,11991,Case Closed,01-07-2021 21:00,
6012,11995,Case Closed,27-06-2021 05:00,
6013,12002,Case Closed,04-06-2021 23:00,
6014,12003,Case Closed,07-08-2021 11:00,
6015,12005,Case Closed,31-05-2021 01:00,
6016,12008,Case Closed,25-06-2021 01:00,
6017,12009,Case Closed,20-07-2021 09:00,
6018,12011,Case Closed,11-07-2021 17:00,
6019,12012,Case Closed,22-07-2021 19:00,
6020,12013,Case Closed,23-07-2021 06:00,
6021,12014,Case Closed,08-06-2021 14:00,
6022,12018,Case Closed,04-07-2021 19:00,
6023,12020,Case Closed,24-06-2021 03:00,
6024,12021,Case Closed,20-07-2021 19:00,
6025,12022,Case Closed,29-06-2021 01:00,
6026,12023,Case Closed,29-08-2022 15:00,
6027,12024,Case Closed,19-07-2021 07:00,
6028,12025,Case Closed,02-07-2021 00:00,
6029,12027,Case Closed,01-07-2021 01:00,
6030,12029,Case Closed,11-08-2021 00:00,
6031,12031,Case Closed,08-08-2021 00:00,
6032,12037,Case Closed,10-06-2021 13:00,
6033,12039,Case Closed,06-06-2021 03:00,
6034,12040,Case Closed,21-07-2021 10:00,
6035,12042,Case Closed,17-07-2021 02:00,
6036,12043,Case Closed,30-05-2021 01:00,
6037,12050,Case Closed,27-06-2021 00:00,
6038,12051,Case Closed,30-07-2021 04:00,
6039,12052,Case Closed,09-07-2021 02:00,
6040,12059,Case Closed,30-07-2021 12:00,
6041,12060,Case Closed,05-08-2021 05:00,
6042,12063,Case Closed,01-07-2021 11:00,
6043,12064,Case Closed,06-08-2021 12:00,
6044,12065,Case Closed,15-07-2021 20:00,
6045,12066,Case Closed,09-06-2021 17:00,
6046,12067,Case Closed,11-06-2021 03:00,
6047,12069,Case Closed,26-09-2021 15:00,
6048,12071,Case Closed,24-07-2021 07:00,
6049,12073,Case Closed,08-06-2021 03:00,
6050,12076,Case Closed,17-07-2021 17:00,
6051,12082,Case Closed,30-05-2021 06:00,
6052,12086,Case Closed,27-06-2021 17:00,
6053,12087,Case Closed,13-07-2021 15:00,
6054,12089,Case Closed,12-07-2021 18:00,
6055,12092,Case Closed,04-06-2021 11:00,
6056,12094,Case Closed,30-05-2021 05:00,
6057,12095,Case Closed,26-08-2021 00:00,
6058,12096,Case Closed,07-07-2021 23:00,
6059,12097,Case Closed,02-08-2021 20:00,
6060,12099,Case Closed,14-03-2022 07:00,
6061,12100,Case Closed,27-06-2021 04:00,
6062,12101,Case Closed,24-06-2021 21:00,
6063,12102,Case Closed,23-05-2021 09:00,
6064,12103,Case Closed,05-06-2021 06:00,
6065,12104,Case Closed,18-03-2022 05:00,
6066,12105,Case Closed,18-06-2021 18:00,
6067,12115,Case Closed,10-07-2021 05:00,
6068,12116,Case Closed,27-07-2021 20:00,
6069,12117,Case Closed,08-07-2021 14:00,
6070,12118,Case Closed,26-09-2021 03:00,
6071,12123,Case Closed,07-06-2021 05:00,
6072,12125,Case Closed,19-03-2022 19:00,
6073,12127,Case Closed,13-07-2021 01:00,
6074,12128,Case Closed,09-06-2021 01:00,
6075,12129,Case Closed,19-06-2021 03:00,
6076,12131,Case Closed,14-07-2021 20:00,
6077,12132,Case Closed,26-07-2021 02:00,
6078,12135,Case Closed,04-06-2021 21:00,
6079,12136,Case Closed,11-08-2021 21:00,
6080,12137,Case Closed,11-12-2022 14:00,
6081,12139,Case Closed,02-07-2021 10:00,
6082,12140,Case Closed,03-07-2021 11:00,
6083,12142,Case Closed,07-06-2021 03:00,
6084,12145,Case Closed,16-06-2021 11:00,
6085,12146,Case Closed,08-07-2021 16:00,
6086,12147,Case Closed,20-06-2021 06:00,
6087,12148,Case Closed,05-10-2022 10:00,
6088,12149,Case Closed,18-10-2021 17:00,
6089,12151,Case Closed,03-08-2021 12:00,
6090,12152,Case Closed,27-05-2021 17:00,
6091,12153,Case Closed,18-05-2022 04:00,
6092,12154,Case Closed,04-08-2021 14:00,
6093,12155,Case Closed,16-06-2021 04:00,
6094,12156,Case Closed,14-08-2021 17:00,
6095,12157,Case Closed,30-06-2021 02:00,
6096,12160,Case Closed,16-10-2021 13:00,
6097,12161,Case Closed,04-07-2021 02:00,
6098,12162,Case Closed,30-06-2021 04:00,
6099,12166,Case Closed,31-07-2021 15:00,
6100,12169,Case Closed,02-06-2021 15:00,
6101,12170,Case Closed,23-05-2021 14:00,
6102,12172,Case Closed,12-06-2021 16:00,
6103,12173,Case Closed,04-06-2021 01:00,
6104,12176,Case Closed,12-06-2021 23:00,
6105,12177,Case Closed,29-09-2021 08:00,
6106,12179,Case Closed,25-08-2022 16:00,
6107,12183,Case Closed,18-07-2021 20:00,
6108,12186,Case Closed,13-08-2021 03:00,
6109,12188,Case Closed,26-07-2021 18:00,
6110,12190,Case Closed,04-06-2021 18:00,
6111,12193,Case Closed,21-06-2021 07:00,
6112,12195,Case Closed,06-07-2021 19:00,
6113,12196,Case Closed,15-01-2022 03:00,
6114,12197,Case Closed,23-11-2021 06:00,
6115,12200,Case Closed,29-06-2021 18:00,
6116,12208,Case Closed,07-07-2021 10:00,
6117,12209,Case Closed,13-11-2022 09:00,
6118,12216,Case Closed,26-10-2021 01:00,
6119,12219,Case Closed,13-08-2021 11:00,
6120,12222,Case Closed,06-08-2021 05:00,
6121,12224,Case Closed,26-04-2022 14:00,
6122,12226,Case Closed,20-08-2021 20:00,
6123,12227,Case Closed,17-06-2021 16:00,
6124,12228,Case Closed,12-06-2021 18:00,
6125,12229,Case Closed,07-01-2023 05:00,
6126,12238,Case Closed,29-06-2021 16:00,
6127,12242,Case Closed,11-06-2021 07:00,
6128,12244,Case Closed,19-06-2021 11:00,
6129,12245,Case Closed,30-07-2021 06:00,
6130,12252,Case Closed,15-07-2021 03:00,
6131,12259,Case Closed,22-09-2021 11:00,
6132,12261,Case Closed,03-07-2021 13:00,
6133,12263,Case Closed,23-09-2022 20:00,
6134,12264,Case Closed,18-06-2021 14:00,
6135,12265,Case Closed,14-07-2021 23:00,
6136,12266,Case Closed,30-06-2021 19:00,
6137,12269,Case Closed,10-03-2023 01:00,
6138,12271,Case Closed,28-07-2021 23:00,
6139,12272,Case Closed,09-08-2021 05:00,
6140,12275,Case Closed,08-08-2021 23:00,
6141,12276,Case Closed,10-08-2021 12:00,
6142,12278,Case Closed,25-06-2021 05:00,
6143,12279,Case Closed,11-08-2021 08:00,
6144,12282,Case Closed,30-10-2021 09:00,
6145,12283,Case Closed,23-08-2021 13:00,
6146,12290,Case Closed,12-07-2021 21:00,
6147,12293,Case Closed,08-06-2021 18:00,
6148,12294,Case Closed,15-06-2021 07:00,
6149,12295,Case Closed,27-06-2021 11:00,
6150,12296,Case Closed,10-07-2021 10:00,
6151,12297,Case Closed,29-06-2021 15:00,
6152,12299,Case Closed,20-07-2021 01:00,
6153,12301,Case Closed,05-06-2021 12:00,
6154,12302,Case Closed,09-07-2021 18:00,
6155,12303,Case Closed,19-09-2021 10:00,
6156,12308,Case Closed,10-08-2021 18:00,
6157,12310,Case Closed,07-08-2021 06:00,
6158,12311,Case Closed,04-06-2021 18:00,
6159,12313,Case Closed,01-01-2022 01:00,
6160,12316,Case Closed,02-07-2021 19:00,
6161,12317,Case Closed,16-07-2021 22:00,
6162,12318,Case Closed,08-06-2021 04:00,
6163,12320,Case Closed,15-03-2022 16:00,
6164,12321,Case Closed,15-10-2021 04:00,
6165,12323,Case Closed,03-05-2022 23:00,
6166,12325,Case Closed,07-06-2021 09:00,
6167,12327,Case Closed,11-06-2021 09:00,
6168,12328,Case Closed,24-06-2021 11:00,
6169,12329,Case Closed,25-06-2021 05:00,
6170,12332,Case Closed,05-08-2021 03:00,
6171,12333,Case Closed,21-06-2021 23:00,
6172,12334,Case Closed,17-07-2021 11:00,
6173,12337,Case Closed,28-06-2021 04:00,
6174,12339,Case Closed,15-11-2022 22:00,
6175,12342,Case Closed,13-06-2021 21:00,
6176,12346,Case Closed,17-06-2021 20:00,
6177,12348,Case Closed,26-06-2021 12:00,
6178,12350,Case Closed,09-08-2021 08:00,
6179,12355,Case Closed,14-07-2021 09:00,
6180,12356,Case Closed,17-08-2022 08:00,
6181,12357,Case Closed,07-06-2021 18:00,
6182,12358,Case Closed,16-07-2021 23:00,
6183,12361,Case Closed,12-06-2021 14:00,
6184,12365,Case Closed,23-06-2021 19:00,
6185,12366,Case Closed,16-06-2021 17:00,
6186,12369,Case Closed,26-08-2021 19:00,
6187,12370,Case Closed,30-06-2021 09:00,
6188,12372,Case Closed,19-06-2021 04:00,
6189,12373,Case Closed,08-08-2021 17:00,
6190,12376,Case Closed,13-04-2023 14:00,
6191,12377,Case Closed,08-02-2023 17:00,
6192,12379,Case Closed,10-05-2022 03:00,
6193,12383,Case Closed,20-08-2021 02:00,
6194,12385,Case Closed,29-07-2021 02:00,
6195,12386,Case Closed,12-06-2021 12:00,
6196,12388,Case Closed,24-07-2021 19:00,
6197,12391,Case Closed,24-08-2021 10:00,
6198,12392,Case Closed,21-07-2021 22:00,
6199,12394,Case Closed,20-06-2021 21:00,
6200,12395,Case Closed,22-04-2023 06:00,
6201,12400,Case Closed,19-07-2021 21:00,
6202,12401,Case Closed,10-06-2021 05:00,
6203,12402,Case Closed,24-08-2021 17:00,
6204,12404,Case Closed,09-02-2022 17:00,
6205,12405,Case Closed,26-08-2021 05:00,
6206,12408,Case Closed,08-06-2021 13:00,
6207,12409,Case Closed,18-07-2021 02:00,
6208,12410,Case Closed,28-06-2021 06:00,
6209,12411,Case Closed,06-08-2021 11:00,
6210,12413,Case Closed,30-06-2021 04:00,
6211,12414,Case Closed,09-08-2021 02:00,
6212,12415,Case Closed,02-08-2021 11:00,
6213,12416,Case Closed,07-08-2021 06:00,
6214,12417,Case Closed,22-06-2021 14:00,
6215,12423,Case Closed,15-06-2021 21:00,
6216,12425,Case Closed,07-08-2021 21:00,
6217,12427,Case Closed,12-08-2021 10:00,
6218,12429,Case Closed,22-07-2021 02:00,
6219,12431,Case Closed,12-08-2021 19:00,
6220,12433,Case Closed,16-08-2021 07:00,
6221,12435,Case Closed,23-06-2021 05:00,
6222,12437,Case Closed,29-07-2021 01:00,
6223,12439,Case Closed,10-08-2022 05:00,
6224,12441,Case Closed,12-08-2021 22:00,
6225,12445,Case Closed,07-07-2021 20:00,
6226,12453,Case Closed,29-07-2021 22:00,
6227,12454,Case Closed,05-05-2023 14:00,
6228,12456,Case Closed,22-06-2021 13:00,
6229,12459,Case Closed,12-05-2022 19:00,
6230,12460,Case Closed,16-07-2021 06:00,
6231,12463,Case Closed,13-08-2021 03:00,
6232,12467,Case Closed,28-07-2021 07:00,
6233,12468,Case Closed,24-06-2021 09:00,
6234,12469,Case Closed,03-07-2021 14:00,
6235,12470,Case Closed,28-01-2023 08:00,
6236,12479,Case Closed,21-06-2021 05:00,
6237,12480,Case Closed,01-07-2021 02:00,
6238,12481,Case Closed,28-08-2021 22:00,
6239,12482,Case Closed,03-07-2021 10:00,
6240,12484,Case Closed,16-05-2022 03:00,
6241,12487,Case Closed,24-06-2021 13:00,
6242,12488,Case Closed,21-07-2021 08:00,
6243,12489,Case Closed,30-06-2021 09:00,
6244,12491,Case Closed,21-10-2022 08:00,
6245,12492,Case Closed,06-08-2021 00:00,
6246,12493,Case Closed,04-09-2021 15:00,
6247,12494,Case Closed,12-06-2021 07:00,
6248,12496,Case Closed,19-06-2021 16:00,
6249,12498,Case Closed,15-07-2021 20:00,
6250,12499,Case Closed,30-03-2023 11:00,
6251,12501,Case Closed,09-10-2021 10:00,
6252,12502,Case Closed,06-07-2021 18:00,
6253,12503,Case Closed,01-09-2021 23:00,
6254,12505,Case Closed,09-07-2021 19:00,
6255,12507,Case Closed,24-08-2021 12:00,
6256,12515,Case Closed,25-06-2021 21:00,
6257,12516,Case Closed,03-03-2022 15:00,
6258,12517,Case Closed,12-08-2021 01:00,
6259,12520,Case Closed,05-08-2021 13:00,
6260,12522,Case Closed,19-06-2021 17:00,
6261,12524,Case Closed,17-07-2021 10:00,
6262,12526,Case Closed,04-08-2021 03:00,
6263,12527,Case Closed,12-07-2021 06:00,
6264,12530,Case Closed,16-06-2021 15:00,
6265,12534,Case Closed,21-07-2021 18:00,
6266,12535,Case Closed,18-08-2021 14:00,
6267,12538,Case Closed,22-07-2021 13:00,
6268,12540,Case Closed,03-12-2021 15:00,
6269,12542,Case Closed,19-08-2021 23:00,
6270,12543,Case Closed,18-07-2021 20:00,
6271,12546,Case Closed,18-07-2021 19:00,
6272,12556,Case Closed,24-07-2021 17:00,
6273,12558,Case Closed,16-07-2021 13:00,
6274,12560,Case Closed,15-07-2021 00:00,
6275,12562,Case Closed,28-08-2021 02:00,
6276,12564,Case Closed,26-08-2021 12:00,
6277,12565,Case Closed,15-07-2021 20:00,
6278,12568,Case Closed,09-11-2022 07:00,
6279,12570,Case Closed,08-11-2021 07:00,
6280,12571,Case Closed,20-05-2022 21:00,
6281,12572,Case Closed,26-06-2021 03:00,
6282,12575,Case Closed,07-08-2021 11:00,
6283,12577,Case Closed,19-07-2021 05:00,
6284,12579,Case Closed,13-09-2022 12:00,
6285,12581,Case Closed,28-07-2021 05:00,
6286,12583,Case Closed,15-08-2021 06:00,
6287,12586,Case Closed,30-06-2021 08:00,
6288,12587,Case Closed,12-08-2021 19:00,
6289,12588,Case Closed,03-07-2021 00:00,
6290,12591,Case Closed,02-09-2021 15:00,
6291,12592,Case Closed,21-07-2021 20:00,
6292,12594,Case Closed,18-06-2021 01:00,
6293,12595,Case Closed,04-09-2021 19:00,
6294,12596,Case Closed,19-08-2021 01:00,
6295,12604,Case Closed,16-07-2021 04:00,
6296,12605,Case Closed,01-01-2022 06:00,
6297,12606,Case Closed,13-08-2021 07:00,
6298,12609,Case Closed,08-08-2021 20:00,
6299,12610,Case Closed,27-08-2021 19:00,
6300,12612,Case Closed,14-07-2021 00:00,
6301,12613,Case Closed,30-08-2021 04:00,
6302,12614,Case Closed,02-09-2021 01:00,
6303,12615,Case Closed,21-07-2021 13:00,
6304,12618,Case Closed,18-07-2021 17:00,
6305,12622,Case Closed,14-07-2021 02:00,
6306,12624,Case Closed,12-07-2021 22:00,
6307,12627,Case Closed,29-06-2021 09:00,
6308,12629,Case Closed,03-07-2021 19:00,
6309,12630,Case Closed,11-10-2021 22:00,
6310,12631,Case Closed,20-08-2021 01:00,
6311,12632,Case Closed,07-09-2021 19:00,
6312,12634,Case Closed,13-07-2021 19:00,
6313,12635,Case Closed,02-09-2021 20:00,
6314,12636,Case Closed,16-07-2021 08:00,
6315,12637,Case Closed,06-12-2021 01:00,
6316,12639,Case Closed,16-10-2021 17:00,
6317,12641,Case Closed,25-06-2021 08:00,
6318,12642,Case Closed,04-07-2021 04:00,
6319,12645,Case Closed,10-08-2021 04:00,
6320,12646,Case Closed,06-03-2022 10:00,
6321,12647,Case Closed,30-07-2021 10:00,
6322,12649,Case Closed,07-08-2022 11:00,
6323,12651,Case Closed,15-07-2021 07:00,
6324,12653,Case Closed,27-06-2021 20:00,
6325,12654,Case Closed,15-08-2021 15:00,
6326,12655,Case Closed,01-10-2021 03:00,
6327,12657,Case Closed,26-08-2021 03:00,
6328,12658,Case Closed,27-03-2022 17:00,
6329,12659,Case Closed,21-07-2021 07:00,
6330,12662,Case Closed,03-09-2021 01:00,
6331,12663,Case Closed,07-12-2021 05:00,
6332,12664,Case Closed,02-07-2021 07:00,
6333,12665,Case Closed,26-06-2021 14:00,
6334,12667,Case Closed,31-08-2021 06:00,
6335,12668,Case Closed,21-08-2021 21:00,
6336,12673,Case Closed,07-08-2022 23:00,
6337,12675,Case Closed,11-08-2021 02:00,
6338,12678,Case Closed,01-12-2021 23:00,
6339,12681,Case Closed,20-06-2021 16:00,
6340,12684,Case Closed,05-10-2021 12:00,
6341,12685,Case Closed,22-07-2021 22:00,
6342,12690,Case Closed,12-08-2021 04:00,
6343,12693,Case Closed,30-08-2021 13:00,
6344,12694,Case Closed,28-11-2021 20:00,
6345,12698,Case Closed,18-06-2021 19:00,
6346,12700,Case Closed,15-07-2021 17:00,
6347,12704,Case Closed,22-07-2021 06:00,
6348,12705,Case Closed,14-08-2021 11:00,
6349,12711,Case Closed,14-07-2022 02:00,
6350,12713,Case Closed,28-06-2021 04:00,
6351,12714,Case Closed,12-08-2021 14:00,
6352,12717,Case Closed,16-08-2021 21:00,
6353,12722,Case Closed,22-08-2021 20:00,
6354,12723,Case Closed,18-07-2021 10:00,
6355,12724,Case Closed,26-08-2022 00:00,
6356,12725,Case Closed,05-09-2021 07:00,
6357,12726,Case Closed,07-08-2021 20:00,
6358,12727,Case Closed,25-06-2021 08:00,
6359,12729,Case Closed,31-08-2021 12:00,
6360,12731,Case Closed,24-07-2021 22:00,
6361,12732,Case Closed,07-09-2021 02:00,
6362,12733,Case Closed,24-07-2021 11:00,
6363,12736,Case Closed,25-06-2021 04:00,
6364,12741,Case Closed,05-12-2021 01:00,
6365,12743,Case Closed,13-08-2021 10:00,
6366,12746,Case Closed,13-08-2021 08:00,
6367,12747,Case Closed,01-09-2021 04:00,
6368,12750,Case Closed,02-08-2021 04:00,
6369,12752,Case Closed,31-07-2021 15:00,
6370,12753,Case Closed,04-07-2021 23:00,
6371,12755,Case Closed,19-06-2021 14:00,
6372,12756,Case Closed,08-11-2021 11:00,
6373,12757,Case Closed,20-07-2021 13:00,
6374,12759,Case Closed,18-07-2021 17:00,
6375,12760,Case Closed,23-08-2021 00:00,
6376,12763,Case Closed,05-07-2021 06:00,
6377,12764,Case Closed,21-08-2021 07:00,
6378,12765,Case Closed,28-08-2022 13:00,
6379,12767,Case Closed,24-07-2021 19:00,
6380,12768,Case Closed,10-06-2023 20:00,
6381,12769,Case Closed,03-09-2021 06:00,
6382,12770,Case Closed,03-07-2021 13:00,
6383,12775,Case Closed,04-08-2021 02:00,
6384,12778,Case Closed,27-07-2021 05:00,
